EFPD,Burnup,k-eff,std-dev,rho,Pf11/FA%,Pf12/FA%,Pf1tot/FA%,Pf21/FA%,Pf22/FA%,Pf2tot/FA%,Pf31/FA%,Pf32/FA%,Pf3tot/FA%,Pf41/FA%,Pf42/FA%,Pf4tot/FA%,Pf51/FA%,Pf52/FA%,Pf5tot/FA%,U235_11,U235_12,U235_1tot,U235_21,U235_22,U235_2tot,U235_31,U235_32,U235_3tot,U235_41,U235_42,U235_4tot,U235_51,U235_52,U235_5tot,U238_11,U238_12,U238_1tot,U238_21,U238_22,U238_2tot,U238_31,U238_32,U238_3tot,U238_41,U238_42,U238_4tot,U238_51,U238_52,U238_5tot,PU239_11,PU239_12,PU239_1tot,PU239_21,PU239_22,PU239_2tot,PU239_31,PU239_32,PU239_3tot,PU239_41,PU239_42,PU239_4tot,PU239_51,PU239_52,PU239_5tot,PU240_11,PU240_12,PU240_1tot,PU240_21,PU240_22,PU240_2tot,PU240_31,PU240_32,PU240_3tot,PU240_41,PU240_42,PU240_4tot,PU240_51,PU240_52,PU240_5tot,PU241_11,PU241_12,PU241_1tot,PU241_21,PU241_22,PU241_2tot,PU241_31,PU241_32,PU241_3tot,PU241_41,PU241_42,PU241_4tot,PU241_51,PU241_52,PU241_5tot,PU242_11,PU242_12,PU242_1tot,PU242_21,PU242_22,PU242_2tot,PU242_31,PU242_32,PU242_3tot,PU242_41,PU242_42,PU242_4tot,PU242_51,PU242_52,PU242_5tot,PU_11tot,PU_12tot,PU_1tot,PU_21tot,PU_22tot,PU_2tot,PU_31tot,PU_32tot,PU_3tot,PU_41tot,PU_42tot,PU_4tot,PU_51tot,PU_52tot,PU_5tot,PU_11qual,PU_12qual,PU_1qual,PU_21qual,PU_22qual,PU_2qual,PU_31qual,PU_32qual,PU_3qual,PU_41qual,PU_42qual,PU_4qual,PU_51qual,PU_52qual,PU_5qual,U235,U238,PU239,PU240,PU241,PU242,PUtot,PUqual
0,0.000,1.08522,0.00020,0.078528,3.2849000000000004,1.22614875,4.5110487500000005,3.4089750000000003,1.1629825,4.5719575,3.73205,1.1360225,4.8680725,3.967075,1.1951325000000002,5.1622075,4.2268300000000005,1.2758399999999999,5.50267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.52566,0.100,1.05767,0.00025,0.054526,3.2835375,1.226085,4.5096225,3.4053,1.16347,4.56877,3.7420750000000003,1.13462,4.876695,3.96865,1.193505,5.162155,4.21903,1.27352,5.49255,5.035,1.61,6.6450000000000005,5.035,1.61075,6.64575,5.0325,1.611,6.6434999999999995,5.0325,1.61075,6.64325,5.031,1.611,6.6419999999999995,139.25,44.55,183.8,139.2,44.55,183.75,139.2,44.55,183.75,139.2,44.55,183.75,139.2,44.55,183.75,0.002485,0.000847375,0.003332375,0.0026375,0.0008605,0.0034980000000000002,0.00297,0.0009215,0.0038915,0.00316,0.0009739999999999999,0.004134,0.003371,0.001042,0.004413,6.9775000000000005e-06,2.58e-06,9.557500000000001e-06,7.7625e-06,2.6075e-06,1.037e-05,9.74e-06,2.9225000000000004e-06,1.26625e-05,1.10125e-05,3.255e-06,1.42675e-05,1.256e-05,3.73e-06,1.629e-05,2.82625e-08,1.06825e-08,3.8944999999999996e-08,3.3225e-08,1.119e-08,4.4415000000000004e-08,4.69e-08,1.3819999999999999e-08,6.072e-08,5.6700000000000005e-08,1.6310000000000002e-08,7.301e-08,6.919000000000001e-08,2.0080000000000002e-08,8.927000000000002e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024920057625,0.0008499656825,0.003341971445,0.002645295725,0.00086311869,0.003508414415,0.0029797868999999998,0.00092443632,0.0039042232199999996,0.0031710692,0.00097727131,0.004148340509999999,0.0033836291899999997,0.00104575008,0.0044293792700000004,99.7188705337113,99.69520151773892,99.7128507781131,99.70529854464571,99.69660140252553,99.703158926851,99.67155704993536,99.68236643925891,99.67411648148541,99.65093161637722,99.6652608168759,99.65430730757443,99.62675608670938,99.64139806711752,99.63021297112812,139.53199999999998,3859.15,0.077166,0.00024195,1.11341e-06,0.0,0.07740906341,99.68600135527721
35.2566,1.000,1.04788,0.00018,0.045692,3.2961375,1.2270337500000001,4.52317125,3.39725,1.162255,4.559505,3.7372500000000004,1.13346,4.870710000000001,3.9556500000000003,1.193965,5.149615000000001,4.22123,1.27406,5.495290000000001,4.9125,1.56375,6.476249999999999,4.9075,1.56725,6.47475,4.895,1.56875,6.463749999999999,4.885,1.5665,6.451499999999999,4.874,1.563,6.436999999999999,139.125,44.525,183.65,139.125,44.525,183.65,139.125,44.525,183.65,139.125,44.525,183.65,139.1,44.52,183.62,0.0580875,0.0196875,0.077775,0.0615,0.02009,0.08159,0.06915,0.021525,0.090675,0.073275,0.022735,0.09601000000000001,0.07784,0.024239999999999998,0.10208,0.000994125,0.000383,0.0013771249999999999,0.00108775,0.0003745,0.00146225,0.0013425,0.00039850000000000004,0.001741,0.0015065,0.000442,0.0019485000000000001,0.0016979999999999999,0.0005011999999999999,0.0021991999999999997,4.1599999999999995e-05,1.65625e-05,5.81625e-05,4.81e-05,1.6684999999999997e-05,6.4785e-05,6.725000000000001e-05,1.9582499999999998e-05,8.68325e-05,8.0175e-05,2.2859999999999998e-05,0.00010303499999999999,9.622999999999999e-05,2.7740000000000002e-05,0.00012397,2.2562499999999998e-07,1.0483749999999999e-07,3.3046249999999997e-07,2.6925e-07,9.97e-08,3.6895e-07,4.13e-07,1.13825e-07,5.26825e-07,5.2275e-07,1.3962499999999998e-07,6.62375e-07,6.68e-07,1.809e-07,8.489e-07,0.059123450625000004,0.020087167337500003,0.0792106179625,0.06263611925,0.020481284699999998,0.08311740394999999,0.07056016300000001,0.021943196324999997,0.092503359325,0.07486219775,0.023199999625,0.09806219737500002,0.07963489800000001,0.024769120899999997,0.1044040189,98.24781772029733,98.01033500251735,98.18759403798661,98.18615957756674,98.08955001733852,98.16235363785084,98.00147428797747,98.09418683219114,98.02346710612285,97.87984083061468,97.9956912391545,97.90724924595337,97.74609116721666,97.86378813307016,97.77401394650718,135.80700000000002,3856.62,1.79738,0.0338232,0.0016078800000000001,9.7252e-06,1.8328208052,98.06632459106484
176.283,5.000,1.02137,0.00020,0.020923,3.329225,1.2323024999999999,4.5615275,3.4296,1.16891,4.59851,3.709825,1.1303375,4.8401625,3.9118500000000003,1.1814125,5.0932625,4.13083,1.24931,5.380139999999999,4.40125,1.375,5.77625,4.385,1.3885,5.7735,4.33,1.39725,5.72725,4.2925,1.3875,5.680000000000001,4.25,1.375,5.625,138.875,44.425,183.3,138.8,44.425,183.22500000000002,138.75,44.4,183.15,138.75,44.4,183.15,138.7,44.39,183.08999999999997,0.26875,0.0886875,0.35743749999999996,0.28225,0.09115000000000001,0.3734,0.31125,0.0978,0.40905,0.3255,0.10235,0.42785,0.3418,0.1072,0.449,0.01995,0.0076025,0.0275525,0.0213975,0.0073525,0.028749999999999998,0.0252,0.0075525,0.032752500000000004,0.027575,0.008199999999999999,0.035775,0.03041,0.008999,0.039409,0.00409625,0.00159,0.00568625,0.0046325,0.00159125,0.00622375,0.006052500000000001,0.0017629999999999998,0.0078155,0.0069775,0.0020197500000000003,0.00899725,0.008134,0.002362,0.010496,0.0001173375,5.3925e-05,0.0001712625,0.000136325,5.04e-05,0.000186725,0.0001941,5.33e-05,0.0002474,0.000237175,6.415e-05,0.000301325,0.0002945,7.992000000000001e-05,0.00037442,0.2929135875,0.09793392499999999,0.39084751249999994,0.308416325,0.10014415000000002,0.408560475,0.3426966,0.10716880000000001,0.4498654,0.36028967500000003,0.1126339,0.47292357500000004,0.38063849999999994,0.11864092,0.49927942,91.75060887197661,90.55850666661222,91.45190606784277,91.51590792089233,91.01879640498221,91.39405861519033,90.82377823415814,91.25790341965198,90.9271973350251,90.34397113933392,90.86962273347544,90.46916301434116,89.79648669275443,90.35668300616685,89.92960294658249,120.55799999999999,3847.59,8.149700000000001,0.648939,0.148132,0.004686320000000001,8.951457320000001,91.04327606848267
352.566,10.000,0.98508,0.00024,-0.015146,3.35025,1.227325,4.5775749999999995,3.447125,1.1697775000000001,4.6169025,3.7068,1.13035,4.837149999999999,3.882725,1.1749675,5.0576925,4.0965300000000004,1.2358600000000002,5.33239,3.8325,1.166,4.9985,3.805,1.192,4.997,3.7225,1.211,4.9335,3.66,1.196,4.856,3.596,1.175,4.771,138.5,44.275,182.775,138.4,44.275,182.675,138.3,44.25,182.55,138.25,44.25,182.5,138.2,44.23,182.42999999999998,0.4565,0.146375,0.602875,0.4775,0.152075,0.629575,0.519,0.16465000000000002,0.6836500000000001,0.5375,0.17092500000000002,0.708425,0.5571,0.1774,0.7345,0.059175,0.0222375,0.0814125,0.062625,0.0214425,0.0840675,0.071125,0.0215225,0.0926475,0.07659999999999999,0.023055,0.099655,0.08265,0.0248,0.10745,0.0215125,0.00802,0.0295325,0.0237575,0.008005,0.0317625,0.02955,0.008755,0.038305,0.032975000000000004,0.009665,0.042640000000000004,0.03699,0.010960000000000001,0.047950000000000007,0.0013125,0.0005895000000000001,0.001902,0.001484,0.00054375,0.00202775,0.00199475,0.00055525,0.00255,0.002362,0.0006435,0.0030055,0.002817,0.0007745,0.0035915,0.5385000000000001,0.177222,0.715722,0.5653665,0.18206625,0.74743275,0.62166975,0.19548275000000004,0.8171525000000002,0.6494369999999999,0.2042885,0.8537254999999999,0.679557,0.2139345,0.8934915000000001,84.77251624883935,82.59414745347644,84.23312403419206,84.45848843184022,83.5272874571756,84.23165829969318,83.48484062478511,84.22738067681162,83.66247426276,82.76399404407202,83.66843948631471,82.98041935024784,81.97987806762347,82.92257676999269,82.20559456917049,103.90500000000002,3835.53,13.644100000000002,1.86423,0.7350400000000001,0.0491405,16.292510500000002,83.74461382117876
528.848,15.000,0.95220,0.00018,-0.050200,3.3653874999999998,1.2181137499999999,4.583501249999999,3.4678750000000003,1.1695475,4.6374225000000004,3.707175,1.135605,4.842779999999999,3.8628000000000005,1.1743775,5.0371775,4.03395,1.22865,5.2626,3.3275,0.984,4.3115000000000006,3.295,1.0195,4.3145,3.195,1.04875,4.24375,3.12,1.03,4.15,3.036,1.004,4.04,138.0,44.1375,182.1375,137.95,44.15,182.1,137.8,44.1,181.9,137.725,44.1,181.825,137.6,44.06,181.66,0.589375,0.184,0.7733749999999999,0.6155,0.1936,0.8091,0.66275,0.21202500000000002,0.874775,0.6815,0.21905000000000002,0.90055,0.6998,0.22540000000000002,0.9252,0.10435,0.038825000000000005,0.143175,0.1097,0.037425,0.147125,0.122225,0.037149999999999996,0.159375,0.13040000000000002,0.039325000000000006,0.16972500000000001,0.1391,0.04219,0.18129,0.048662500000000004,0.0174625,0.066125,0.052825000000000004,0.017515,0.07034,0.06335,0.01909,0.08244,0.06935,0.020835,0.09018499999999999,0.07636,0.02286,0.09922,0.00475375,0.00209375,0.0068475,0.0052775,0.00191725,0.00719475,0.0068075,0.0019157500000000001,0.00872325,0.0078875,0.002179,0.0100665,0.009239,0.002558,0.011797,0.74714125,0.24238125,0.9895225,0.7833025000000001,0.25045724999999996,1.0337597500000002,0.8551325,0.27018075,1.12531325,0.8891375000000001,0.281389,1.1705265,0.924499,0.293008,1.2175070000000001,78.88401289582124,75.91346277816456,78.15638350820724,78.57756103165762,77.29862082251563,78.26770194912308,77.50260924476616,78.4752429623502,77.7361325835273,76.64731270472788,77.84597123554937,76.93546451105549,75.69505213093794,76.92622727024518,75.9913495363887,89.365,3822.0599999999995,17.4499,3.23159,1.60008,0.170515,22.452085,77.72062149239146
