EFPD,Burnup,k-eff,std-dev,rho,Pf11/FA%,Pf12/FA%,Pf1tot/FA%,Pf21/FA%,Pf22/FA%,Pf2tot/FA%,Pf31/FA%,Pf32/FA%,Pf3tot/FA%,Pf41/FA%,Pf42/FA%,Pf4tot/FA%,Pf51/FA%,Pf52/FA%,Pf5tot/FA%,U235_11,U235_12,U235_1tot,U235_21,U235_22,U235_2tot,U235_31,U235_32,U235_3tot,U235_41,U235_42,U235_4tot,U235_51,U235_52,U235_5tot,U238_11,U238_12,U238_1tot,U238_21,U238_22,U238_2tot,U238_31,U238_32,U238_3tot,U238_41,U238_42,U238_4tot,U238_51,U238_52,U238_5tot,PU239_11,PU239_12,PU239_1tot,PU239_21,PU239_22,PU239_2tot,PU239_31,PU239_32,PU239_3tot,PU239_41,PU239_42,PU239_4tot,PU239_51,PU239_52,PU239_5tot,PU240_11,PU240_12,PU240_1tot,PU240_21,PU240_22,PU240_2tot,PU240_31,PU240_32,PU240_3tot,PU240_41,PU240_42,PU240_4tot,PU240_51,PU240_52,PU240_5tot,PU241_11,PU241_12,PU241_1tot,PU241_21,PU241_22,PU241_2tot,PU241_31,PU241_32,PU241_3tot,PU241_41,PU241_42,PU241_4tot,PU241_51,PU241_52,PU241_5tot,PU242_11,PU242_12,PU242_1tot,PU242_21,PU242_22,PU242_2tot,PU242_31,PU242_32,PU242_3tot,PU242_41,PU242_42,PU242_4tot,PU242_51,PU242_52,PU242_5tot,PU_11tot,PU_12tot,PU_1tot,PU_21tot,PU_22tot,PU_2tot,PU_31tot,PU_32tot,PU_3tot,PU_41tot,PU_42tot,PU_4tot,PU_51tot,PU_52tot,PU_5tot,PU_11qual,PU_12qual,PU_1qual,PU_21qual,PU_22qual,PU_2qual,PU_31qual,PU_32qual,PU_3qual,PU_41qual,PU_42qual,PU_4qual,PU_51qual,PU_52qual,PU_5qual,U235,U238,PU239,PU240,PU241,PU242,PUtot,PUqual
0,0.000,1.12499,0.00018,0.111103,3.2704875,1.20288625,4.47337375,3.397775,1.1506225,4.5483975,3.7539000000000002,1.147655,4.901555,4.003749999999999,1.208665,5.212414999999999,4.272200000000001,1.29131,5.563510000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.52574,0.100,1.09333,0.00020,0.085363,3.2787375,1.2053150000000001,4.484052500000001,3.3994249999999995,1.1522050000000001,4.551629999999999,3.755675,1.1427875,4.8984625,3.9894249999999998,1.2052225,5.1946475,4.26162,1.2870899999999998,5.54871,4.3825,1.40125,5.78375,4.3825,1.402,5.7845,4.38,1.402,5.782,4.38,1.40175,5.78175,4.378,1.402,5.78,122.7625,39.2875,162.05,122.75,39.275,162.025,122.75,39.275,162.025,122.75,39.275,162.025,122.8,39.29,162.09,0.00229875,0.0007837499999999999,0.0030825,0.00244525,0.00079725,0.0032424999999999997,0.00276,0.000858,0.0036179999999999997,0.0029474999999999996,0.0009130000000000001,0.0038604999999999998,0.003142,0.0009773,0.004119299999999999,6.8275e-06,2.5187500000000002e-06,9.34625e-06,7.6475e-06,2.5675e-06,1.0215e-05,9.6625e-06,2.905e-06,1.25675e-05,1.0994999999999999e-05,3.2725e-06,1.4267499999999998e-05,1.252e-05,3.747e-06,1.6267e-05,2.77125e-08,1.0491250000000001e-08,3.820375e-08,3.3125e-08,1.1145e-08,4.427e-08,4.7375e-08,1.39125e-08,6.12875e-08,5.755e-08,1.662e-08,7.417000000000001e-08,6.977000000000001e-08,2.019e-08,8.996e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023056052125,0.00078627924125,0.00309188445375,0.002452930625,0.0007998286450000001,0.00325275927,0.0027697098749999995,0.0008609189125,0.0036306287874999996,0.0029585525499999997,0.0009162891200000001,0.0038748416699999995,0.0031545897699999997,0.0009810671899999999,0.004135656959999999,99.7026718857663,99.6783278614886,99.69648109784252,99.68687964829824,99.67760031900332,99.6845979321427,99.64942627790575,99.66095384157332,99.65215977068546,99.62642035883391,99.6410390641766,99.62987726412058,99.60090626934355,99.61601100939886,99.60448944005259,121.443,3402.79,0.07166329999999999,0.000239237,1.1144999999999999e-06,0.0,0.07190365149999998,99.66573116248483
35.2574,1.000,1.08231,0.00021,0.076050,3.2736750000000003,1.20320875,4.476883750000001,3.3998,1.1559225,4.5557225,3.7560499999999997,1.1420474999999999,4.8980974999999995,3.99855,1.2054575,5.2040074999999995,4.26466,1.28898,5.55364,4.25875,1.35625,5.615,4.255,1.3585,5.6135,4.24,1.35925,5.5992500000000005,4.23,1.35675,5.58675,4.219,1.354,5.573,122.7,39.2625,161.9625,122.7,39.25,161.95,122.675,39.25,161.925,122.675,39.25,161.925,122.7,39.26,161.96,0.0535625,0.018125,0.0716875,0.056799999999999996,0.0184875,0.0752875,0.06385,0.01993,0.08378000000000001,0.0678,0.021079999999999998,0.08888,0.07211,0.02244,0.09455,0.001022875,0.000389125,0.0014119999999999998,0.001125,0.000384,0.001509,0.0013927499999999999,0.000416,0.0018087499999999998,0.00156775,0.00046325,0.002031,0.0017800000000000001,0.0005256999999999999,0.0023057,4.34875e-05,1.7e-05,6.04875e-05,5.0575e-05,1.717e-05,6.7745e-05,7.107499999999999e-05,2.065e-05,9.1725e-05,8.497499999999999e-05,2.43625e-05,0.0001093375,0.0001025,2.963e-05,0.00013213,2.70125e-07,1.212125e-07,3.9133750000000005e-07,3.2525000000000003e-07,1.16975e-07,4.4222500000000003e-07,5.035e-07,1.38975e-07,6.42475e-07,6.3975e-07,1.72925e-07,8.12675e-07,8.264e-07,2.25e-07,1.0514e-06,0.054629132625,0.018531246212499998,0.0731603788375,0.05797590025,0.018888786975,0.07686468722499998,0.0653143285,0.020366788975,0.08568111747500001,0.06945336475000001,0.021567785424999996,0.09102115017500001,0.0739933264,0.022995555,0.09698888139999998,98.04750217741535,97.80777715733996,97.98678073992552,97.97174300885479,97.8755280816544,97.94809907912172,97.75802869962905,97.85538616059628,97.78117100823911,97.61946054600614,97.73836110018699,97.64763445541682,97.45473478267628,97.58407657479891,97.48540104309319,117.691,3400.8599999999997,1.65984,0.0349967,0.00169126,1.17716e-05,1.6965397316000002,97.83678914696628
176.287,5.000,1.04864,0.00020,0.046384,3.3231625,1.21197625,4.53513875,3.43515,1.1623875000000001,4.5975375000000005,3.729875,1.1403,4.870175,3.9263,1.1885925,5.1148925,4.1333,1.2551700000000001,5.38847,3.75,1.170125,4.9201250000000005,3.73,1.18125,4.91125,3.6775,1.18725,4.86475,3.64,1.17775,4.81775,3.597,1.165,4.7620000000000005,122.4125,39.1625,161.575,122.4,39.15,161.55,122.35,39.15,161.5,122.325,39.15,161.475,122.3,39.14,161.44,0.24275,0.0799875,0.3227375,0.2555,0.08220000000000001,0.3377,0.281,0.0886,0.36960000000000004,0.29325,0.09240000000000001,0.38565000000000005,0.30689999999999995,0.09665,0.40354999999999996,0.020524999999999998,0.007724999999999999,0.028249999999999997,0.022144999999999998,0.007549999999999999,0.029695,0.026125,0.007855000000000001,0.033979999999999996,0.0285,0.0084925,0.0369925,0.03139,0.009367,0.040757,0.0042725,0.0016200000000000001,0.0058925,0.004835,0.0016307499999999998,0.006465749999999999,0.0063525,0.00187475,0.00822725,0.0073325,0.002139,0.009471499999999999,0.008451,0.002487,0.010938,0.0001425,6.291249999999999e-05,0.00020541249999999999,0.000166375,5.99e-05,0.00022627499999999998,0.000239425,6.675000000000001e-05,0.000306175,0.00029299999999999997,8.005e-05,0.00037305,0.0003599,9.938e-05,0.00045928,0.26769,0.0893954125,0.35708541250000003,0.282646375,0.09144065000000001,0.374087025,0.31371692500000004,0.0983965,0.4121134250000001,0.32937550000000004,0.10311155000000001,0.43248705000000004,0.3471009,0.10860338,0.45570427999999996,90.68325301654899,89.47606791344019,90.38103733795062,90.39564013513353,89.89437411042024,90.27311225242308,89.57119543359033,90.04385318583486,89.684047541038,89.03212291138836,89.6116875364593,89.17030001245124,88.41809398938463,88.9935469780038,88.5552358648025,102.498,3392.1400000000003,7.3572500000000005,0.669427,0.154736,0.00572458,8.187137580000002,89.86351979686653
352.574,10.000,1.00419,0.00021,0.004173,3.3475125,1.205775,4.5532875,3.4512,1.162735,4.613935,3.7195,1.14275,4.8622499999999995,3.89425,1.190165,5.084415,4.08593,1.24534,5.33127,3.1875,0.967,4.1545,3.16,0.988,4.148,3.075,1.002,4.077,3.015,0.987,4.002,2.948,0.9659,3.9139,122.05,39.0375,161.0875,122.0,39.025,161.025,121.9,39.025,160.925,121.85,39.0,160.85,121.8,38.99,160.79,0.40275,0.129,0.53175,0.421,0.13417500000000002,0.555175,0.4555,0.14515,0.60065,0.47,0.1499,0.6199,0.48510000000000003,0.1544,0.6395000000000001,0.060399999999999995,0.022350000000000002,0.08274999999999999,0.063975,0.02166,0.085635,0.07285,0.022172499999999998,0.0950225,0.078125,0.023530000000000002,0.101655,0.08444,0.02557,0.11001,0.022025,0.008078749999999999,0.03010375,0.024452500000000002,0.008235,0.0326875,0.0303,0.00908,0.03938,0.033875,0.010057499999999999,0.0439325,0.03764,0.01124,0.04888,0.00159375,0.0006919999999999999,0.0022857499999999996,0.0018174999999999999,0.00065675,0.00247425,0.0024562499999999997,0.0006932500000000001,0.0031494999999999995,0.002915,0.0008055,0.0037205,0.003453,0.0009649999999999999,0.004418,0.48676875000000003,0.16012075,0.6468894999999999,0.5112450000000001,0.16472675,0.67597175,0.56110625,0.17709575,0.738202,0.584915,0.18429299999999998,0.769208,0.6106330000000001,0.192175,0.8028080000000002,82.73949385616886,80.56419920591179,82.20105597632981,82.34799362340951,81.45307304369206,82.1299114940824,81.17892110451453,81.96131188918989,81.36661780921753,80.35355564483729,81.33786958810157,80.58938544580919,79.44215265142893,80.34343697151034,79.65790076830325,86.05789999999999,3380.69,11.9964,1.90126,0.7537100000000001,0.060080999999999996,14.711451,81.5446416536343
528.861,15.000,0.96325,0.00018,-0.038152,3.3679625,1.195795,4.5637574999999995,3.47155,1.1612624999999999,4.6328125,3.7080750000000005,1.1471225,4.855197500000001,3.8736,1.1905375,5.0641375,4.04045,1.24081,5.28126,2.69125,0.792,3.48325,2.6575,0.8205,3.478,2.555,0.8415,3.3965,2.48375,0.8235,3.3072500000000002,2.406,0.7983,3.2043,121.65,38.9125,160.5625,121.575,38.9,160.475,121.45,38.875,160.325,121.375,38.85,160.225,121.3,38.83,160.13,0.508375,0.1585,0.666875,0.53,0.167,0.6970000000000001,0.5665,0.182075,0.748575,0.57975,0.186775,0.766525,0.593,0.1913,0.7843,0.1056875,0.038525,0.1442125,0.11090000000000001,0.037450000000000004,0.14835,0.12377500000000001,0.03785,0.16162500000000002,0.131125,0.039924999999999995,0.17104999999999998,0.1399,0.04239,0.18229,0.04875,0.0172875,0.0660375,0.053274999999999996,0.0176275,0.0709025,0.0635,0.019357500000000003,0.0828575,0.069375,0.020935,0.09031,0.07535,0.02308,0.09843,0.00577625,0.0024625,0.00823875,0.0064800000000000005,0.0023250000000000002,0.008805,0.008375,0.0023929999999999997,0.010768,0.0097125,0.002715,0.012427500000000001,0.011210000000000001,0.003175,0.014385000000000002,0.6685887500000001,0.21677500000000002,0.8853637499999999,0.700655,0.2244025,0.9250575,0.76215,0.2416755,1.0038255,0.7899624999999999,0.25035,1.0403125,0.8194600000000001,0.259945,1.0794050000000002,76.03702575013413,73.1172875100911,75.32214866488492,75.64350500603008,74.41984826372256,75.34666763957917,74.32920028865709,75.33862555368665,74.57222395725152,73.38955963099515,74.60555222688235,73.68218684289577,72.36472799160421,73.59249071919061,72.66040086899726,71.7973,3368.73,14.9677,3.26009,1.6030099999999998,0.208297,20.039097,74.69248739102366
705.149,20.000,0.92535,0.00019,-0.080672,3.3789375,1.1813850000000001,4.5603225,3.4896999999999996,1.1599075,4.6496075,3.711425,1.14906,4.860485000000001,3.8649000000000004,1.1886925,5.053592500000001,4.0255,1.2371699999999999,5.26267,2.2525,0.640875,2.893375,2.217,0.6745,2.8915,2.10975,0.7015,2.8112500000000002,2.0315,0.682,2.7135,1.949,0.6555,2.6045,121.2375,38.7625,160.0,121.15,38.75,159.9,120.95,38.725,159.675,120.85,38.7,159.55,120.8,38.67,159.47,0.576875,0.175875,0.75275,0.60025,0.18694999999999998,0.7871999999999999,0.637,0.206025,0.843025,0.648,0.210375,0.858375,0.6585,0.21459999999999999,0.8731,0.151625,0.054475,0.2061,0.1581,0.053200000000000004,0.2113,0.1734,0.05355,0.22694999999999999,0.182275,0.056049999999999996,0.23832499999999998,0.19269999999999998,0.059,0.2517,0.078675,0.026975000000000002,0.10565,0.085225,0.0277,0.112925,0.09885,0.0304,0.12925,0.105975,0.032424999999999995,0.1384,0.113,0.03495,0.14795,0.0134375,0.0056212499999999995,0.01905875,0.01488,0.00529,0.02017,0.018585,0.0053625,0.0239475,0.02114,0.00598,0.02712,0.02393,0.006854,0.030784,0.8206125,0.26294625000000005,1.08355875,0.858455,0.27314,1.131595,0.927835,0.2953375,1.2231725,0.9573900000000001,0.30483,1.2622200000000001,0.98813,0.31540399999999996,1.303534,70.29810050419657,66.88629330138764,69.47016024742545,69.92212754308612,68.44475360620926,69.56552476813701,68.65444825858046,69.75917382655437,68.92118650476527,67.68401591827782,69.0138765869501,68.00518134715026,66.64102901440094,68.0397204854726,66.97945738277636,59.4165,3355.97,16.8495,4.606799999999999,2.5154499999999995,0.468204,24.439954,68.94243745303285
881.436,25.000,0.88948,0.00018,-0.124252,3.3924000000000003,1.1683775,4.5607775,3.482275,1.1524375,4.6347125,3.7172249999999996,1.15617,4.8733949999999995,3.864575,1.19307,5.057645,4.01037,1.24027,5.25064,1.8675,0.512,2.3795,1.83175,0.5485,2.38025,1.72475,0.58,2.30475,1.644,0.56,2.2039999999999997,1.56,0.5327999999999999,2.0928,120.8,38.625,159.425,120.675,38.6,159.275,120.45,38.575,159.025,120.325,38.525,158.85,120.2,38.49,158.69,0.619875,0.1855,0.805375,0.6445,0.1992,0.8436999999999999,0.681,0.221375,0.902375,0.6895,0.22547499999999998,0.914975,0.696,0.229,0.9249999999999999,0.19575,0.0693125,0.2650625,0.203,0.068025,0.271025,0.219875,0.06865,0.288525,0.230125,0.07115,0.301275,0.2414,0.07421,0.31561,0.107925,0.0358875,0.1438125,0.11605,0.037200000000000004,0.15325,0.132075,0.040775,0.17285,0.13945,0.043325,0.182775,0.14709999999999998,0.04623,0.19332999999999997,0.02475,0.010150000000000001,0.0349,0.027100000000000003,0.009550000000000001,0.03665,0.033025,0.00957,0.042595,0.036975,0.0105675,0.0475425,0.04136,0.011949999999999999,0.053309999999999996,0.9482999999999999,0.30085,1.2491499999999998,0.9906499999999999,0.313975,1.304625,1.0659750000000001,0.34037,1.406345,1.09605,0.3505175,1.4465675,1.12586,0.36139,1.48725,65.36697247706422,61.65863387069969,64.47384221270465,65.05829505879977,63.444541762879204,64.66992430775127,63.885175543516496,65.0395158210183,64.1645542167818,62.907714064139405,64.32631751624383,63.25145560093117,61.81940916277334,63.36644622153352,62.195326945705155,48.684799999999996,3342.69,18.0122,5.87941,3.3793300000000004,0.8396600000000001,28.110599999999998,64.0761847843874
