MWd/kgU,k-eff,Left mgLi6/kgU,Left %,g T made,g T tot,g T net
0.001,1.092295836987967,102.99446639851075,0.9999462757136967,0.00978284190716884,0.00978284190716884,0.009782788710583511
0.002,1.092290801714053,102.98893305557021,0.9998925539375749,0.009782384819473643,0.019565226726642484,0.01956506713966129
0.003,1.0922857663628955,102.98339997116994,0.9998388346715529,0.00978192774670171,0.029347154473344194,0.029346835304931304
0.004,1.0922807309344922,102.97786714530152,0.9997851179155487,0.009781470688827915,0.03912862516217211,0.03912809322406628
0.005,1.0922756954288408,102.97233457795649,0.9997314036694804,0.009781013645877383,0.048909638808049494,0.04890884091476401
0.006,1.0922706598459393,102.96680226912645,0.9996776919332665,0.00978055661779987,0.05869019542584936,0.058689078394671905
0.007,1.0922656241857849,102.96127021880295,0.9996239827068247,0.00978009960464562,0.06847029503049498,0.06846880568148755
0.008,1.092260588448376,102.95573842697758,0.9995702759900735,0.00977964260638951,0.0782499376368845,0.07824802279288331
0.009000000000000001,1.0922555526337097,102.95020689364189,0.999516571782931,0.009779185623031537,0.08802912325991603,0.08802672974653143
0.010000000000000002,1.0922505167417838,102.94467561878747,0.9994628700853152,0.009778728654571706,0.09780785191448774,0.09780492656010407
0.011000000000000003,1.092245480772596,102.93914460240589,0.9994091708971445,0.009778271701010017,0.10758612361549776,0.10758261325127333
0.012000000000000004,1.0922404447261447,102.9336138444887,0.9993554742183369,0.009777814762371587,0.11736393837786935,0.11735978983773629
0.013000000000000005,1.0922354086024273,102.92808334502749,0.9993017800488105,0.0097773578386313,0.12714129621650064,0.1271364563371648
0.014000000000000005,1.0922303724014408,102.92255310401382,0.9992480883884837,0.009776900929789152,0.13691819714628978,0.13691261276723068
0.015000000000000006,1.0922253361231837,102.91702312143924,0.9991943992372742,0.009776444035870267,0.14669464118216005,0.14668825914563074
0.016000000000000007,1.0922202997676533,102.91149339729536,0.9991407125951006,0.009775987156824399,0.15647062833898445,0.15646339549001145
0.017000000000000008,1.0922152633348476,102.90596393157372,0.9990870284618808,0.009775530292701794,0.16624615863168624,0.16623802181806938
0.01800000000000001,1.0922102268247644,102.90043472426592,0.9990333468375332,0.009775073443452206,0.17602123207513845,0.17601213814745084
0.01900000000000001,1.0922051902374015,102.89490577536351,0.9989796677219759,0.009774616609125878,0.18579584868426433,0.18578574449585225
0.02000000000000001,1.092200153572756,102.88937708485805,0.9989259911151267,0.009774159789722816,0.19557000847398714,0.19555884088096995
0.02100000000000001,1.0921951168308262,102.88384865274112,0.998872317016904,0.009773702985217896,0.20534371145920505,0.20533142732047502
0.022000000000000013,1.0921900800116093,102.8783204790043,0.9988186454272262,0.00977324619558599,0.21511695765479102,0.21510350383201335
0.023000000000000013,1.092185043115104,102.87279256363915,0.9987649763460111,0.009772789420877349,0.22488974707566836,0.224875070433281
0.024000000000000014,1.0921800061413074,102.86726490663725,0.9987113097731771,0.009772332661066845,0.2346620797367352,0.2346461271419488
0.025000000000000015,1.092174969090217,102.86173750799014,0.9986576457086421,0.009771875916179607,0.2444339556529148,0.24441667397571257
0.026000000000000016,1.0921699319618308,102.85621036768943,0.9986039841523245,0.009771419186165382,0.2542053748390802,0.25418671095221784
0.027000000000000017,1.0921648947561466,102.85068348572665,0.9985503251041422,0.009770962471099548,0.2639763373101797,0.26395623808918534
0.028000000000000018,1.0921598574731624,102.84515686209339,0.9984966685640135,0.009770505770906728,0.27374684308108643,0.2737252554042604
0.02900000000000002,1.0921548201128752,102.83963049678121,0.9984430145318565,0.009770049085637172,0.2835168921667236,0.28349376291513856
0.03000000000000002,1.0921497826752837,102.8341043897817,0.9983893630075893,0.00976959241524063,0.2932864845819642,0.29326176063946485
0.03100000000000002,1.0921447451603847,102.82857854108642,0.9983357139911302,0.009769135759767357,0.30305562034173156,0.3030292485949346
0.03200000000000002,1.0921397075681767,102.82305295068693,0.9982820674823973,0.00976867911919222,0.31282429946092377,0.31279622679921776
0.03300000000000002,1.0921346698986567,102.8175276185748,0.9982284234813087,0.009768222493540347,0.32259252195446414,0.3225626952700095
0.03400000000000002,1.0921296321518232,102.81200254474162,0.9981747819877826,0.009767765882761492,0.33236028783722565,0.3323286540249546
0.035000000000000024,1.0921245943276738,102.80647772917892,0.9981211430017372,0.00976730928693102,0.3421275971241567,0.34209410308177296
0.036000000000000025,1.0921195564262058,102.80095317187832,0.9980675065230905,0.009766852705948445,0.35189444983010515,0.3518590424580841
0.037000000000000026,1.0921145184474175,102.79542887283135,0.9980138725517607,0.009766396139914254,0.3616608459700194,0.36162347217160773
0.03800000000000003,1.092109480391306,102.7899048320296,0.9979602410876661,0.00976593958875308,0.3714267855587725,0.3713873922399883
0.03900000000000003,1.0921044422578696,102.78438104946464,0.9979066121307246,0.009765483052515171,0.3811922686112877,0.3811508026809202
0.04000000000000003,1.0920994040471061,102.77885752512802,0.9978529856808546,0.009765026531200524,0.3909572951424882,0.3909137035120979
0.04100000000000003,1.0920943657590128,102.77333425901132,0.997799361737974,0.009764570024758895,0.4007218651672471,0.4006760947511655
0.04200000000000003,1.0920893273935877,102.76781125110611,0.997745740302001,0.009764113533240526,0.41048597870048764,0.41043797641581714
0.04300000000000003,1.0920842889508289,102.76228850140394,0.9976921213728538,0.009763657056645423,0.4202496357571331,0.420199348523747
0.04400000000000003,1.0920792504307333,102.75676600989641,0.9976385049504506,0.009763200594923334,0.43001283635205645,0.42996021109259885
