MWd/kgU,k-eff,Left mgLi6/kgU,Left %,g T made,g T tot,g T net
0.001,1.0898056342347022,104.9943731901915,0.999946411335157,0.009947624689863325,0.009947624689863325,0.009947570597231484
0.002,1.089800681709062,104.98874664195027,0.9998928251614312,0.009947162265644361,0.019894786955507685,0.01989462468042085
0.003,1.0897957291070763,104.9831203552679,0.9998392414787419,0.00994669985632354,0.029841486811831224,0.02984116226727483
0.004,1.0897907764287427,104.977494330136,0.9997856602870095,0.009946237461825486,0.03978772427365671,0.03978718337542469
0.005,1.0897858236740583,104.97186856654612,0.9997320815861536,0.009945775082250695,0.04973349935590741,0.049732688022602084
0.006,1.0897808708430203,104.96624306448987,0.999678505376094,0.009945312717523799,0.0596788120734312,0.059677676226463215
0.007,1.0897759179356263,104.96061782395884,0.9996249316567509,0.009944850367669917,0.06962366244110112,0.0696221480046893
0.008,1.0897709649518732,104.9549928449446,0.9995713604280438,0.009944388032714177,0.0795680504738153,0.07956610337498658
0.009000000000000001,1.0897660118917585,104.94936812743873,0.9995177916898926,0.009943925712631453,0.08951197618644674,0.08950954235503611
0.010000000000000002,1.0897610587552795,104.94374367143283,0.9994642254422174,0.009943463407421744,0.09945543959386849,0.09945246496251879
0.011000000000000003,1.0897561055424334,104.93811947691847,0.9994106616849379,0.009943001117085055,0.10939844071095355,0.10939487121511547
0.012000000000000004,1.0897511522532177,104.93249554388726,0.9993571004179739,0.00994253884162138,0.11934097955257493,0.1193367611305069
0.013000000000000005,1.0897461988876294,104.92687187233076,0.9993035416412454,0.009942076581030723,0.12928305613360566,0.1292781347263737
0.014000000000000005,1.0897412454456656,104.92124846224058,0.9992499853546722,0.009941614335313083,0.13922467046891873,0.13921899202039645
0.015000000000000006,1.089736291927324,104.91562531360829,0.9991964315581742,0.009941152104493579,0.14916582257341232,0.14915933303028073
0.016000000000000007,1.089731338332602,104.91000242642546,0.9991428802516711,0.009940689888547096,0.15910651246195942,0.15909915777370687
0.017000000000000008,1.0897263846614962,104.90437980068371,0.9990893314350829,0.009940227687448502,0.16904674014940793,0.16903846626833002
0.01800000000000001,1.0897214309140049,104.8987574363746,0.9990357851083295,0.009939765501273177,0.1789865056506811,0.1789772585318806
0.01900000000000001,1.0897164770901244,104.89313533348971,0.9989822412713306,0.009939303329945741,0.18892580898062686,0.18891553458201352
0.02000000000000001,1.0897115231898526,104.88751349202064,0.9989286999240061,0.00993884117349132,0.19886465015411817,0.19885329443640876
0.02100000000000001,1.0897065692131866,104.88189191195899,0.998875161066276,0.00993837903190992,0.20880302918602808,0.20879053811274623
0.022000000000000013,1.0897016151601235,104.87627059329631,0.9988216246980601,0.009937916905226657,0.21874094609125475,0.21872726562873082
0.023000000000000013,1.089696661030661,104.8706495360242,0.9987680908192781,0.009937454793416413,0.22867840088467115,0.22866347700204218
0.024000000000000014,1.0896917068247967,104.86502874013425,0.99871455942985,0.009936992696479185,0.23861539358115033,0.23859917225035995
0.025000000000000015,1.089686752542527,104.85940820561804,0.9986610305296956,0.009936530614414971,0.2485519241955653,0.2485343513913636
0.026000000000000016,1.0896817981838496,104.85378793246714,0.9986075041187347,0.0099360685472489,0.2584879927428142,0.2584690144427576
0.027000000000000017,1.0896768437487618,104.84816792067315,0.9985539801968871,0.009935606494955845,0.26842359923777004,0.2684031614222213
0.028000000000000018,1.0896718892372612,104.84254817022766,0.9985004587640729,0.00993514445751068,0.27835874369528074,0.2783367923474088
0.02900000000000002,1.0896669346493446,104.83692868112225,0.9984469398202118,0.00993468243496366,0.2882934261302444,0.2882699072360243
0.03000000000000002,1.0896619799850096,104.8313094533485,0.9983934233652237,0.009934220427289652,0.29822764655753403,0.2982025061057468
0.03100000000000002,1.0896570252442535,104.82569048689798,0.9983399093990284,0.009933758434513787,0.3081614049920478,0.3081345889742803
0.03200000000000002,1.0896520704270736,104.82007178176231,0.9982863979215458,0.009933296456585815,0.3180947014486336,0.3180661558592786
0.03300000000000002,1.089647115533467,104.81445333793305,0.9982328889326957,0.009932834493555982,0.3280275359421896,0.32799720677844546
0.03400000000000002,1.0896421605634314,104.80883515540178,0.9981793824323979,0.009932372545399163,0.3379599084875887,0.33792774174945955
0.035000000000000024,1.0896372055169639,104.80321723416009,0.9981258784205722,0.00993191061214049,0.3478918190997292,0.3478577607900245
0.036000000000000025,1.0896322503940616,104.79759957419958,0.9980723768971389,0.009931448693704582,0.3578232677934338,0.35778726391776855
0.037000000000000026,1.0896272951947221,104.7919821755118,0.9980188778620172,0.009930986790217063,0.3677542545836509,0.3677162511504454
0.03800000000000003,1.0896223399189429,104.78636503808838,0.9979653813151274,0.009930524901552312,0.37768477948520324,0.37764472250568293
0.03900000000000003,1.089617384566721,104.78074816192087,0.9979118872563892,0.009930063027785702,0.38761484251298894,0.3875726780011845
0.04000000000000003,1.0896124291380538,104.77513154700085,0.9978583956857224,0.009929601168917232,0.39754444368190617,0.39750011765465326
0.04100000000000003,1.0896074736329384,104.76951519331992,0.9978049066030469,0.009929139324921777,0.40747358300682796,0.4074270414837672
0.04200000000000003,1.0896025180513724,104.76389910086966,0.9977514200082825,0.009928677495774219,0.41740226050260215,0.4173534495061789
0.04300000000000003,1.0895975623933534,104.75828326964167,0.9976979359013493,0.009928215681524797,0.42733047618412695,0.4272793417395915
0.04400000000000003,1.0895926066588777,104.7526676996275,0.9976444542821666,0.009927753882173517,0.4372582300663005,0.4372047182017076
0.04500000000000003,1.089587650847944,104.74705239081875,0.9975909751506548,0.00992729209767013,0.4471855221639706,0.4471295789101797
0.046000000000000034,1.0895826949605483,104.74143734320701,0.9975374985067335,0.009926830328064882,0.4571123524920355,0.4570539238827104
0.047000000000000035,1.089577738996689,104.73582255678386,0.9974840243503225,0.009926368573332652,0.4670387210653682,0.46697775313697704
0.048000000000000036,1.089572782956363,104.73020803154087,0.9974305526813416,0.00992590683349856,0.47696462789886673,0.476901066690682
0.04900000000000004,1.0895678268395677,104.72459376746964,0.9973770834997109,0.009925445108512362,0.4868900730073791,0.4868238645614774
0.05000000000000004,1.0895628706463,104.71897976456175,0.99732361680535,0.009924983398424306,0.49681505640580337,0.49674614676706547
0.05100000000000004,1.089557914376558,104.71336602280878,0.9972701525981789,0.009924521703209266,0.5067395781090126,0.5066679133251232
0.05200000000000004,1.0895529580303385,104.70775254220231,0.9972166908781173,0.00992406002289236,0.516663638131905,0.5165891642533526
0.05300000000000004,1.0895480016076386,104.70213932273394,0.9971632316450851,0.009923598357423355,0.5265872364893284,0.5265098995694053
0.05400000000000004,1.0895430451084562,104.69652636439524,0.9971097748990023,0.009923136706852485,0.5365103731961809,0.5364301192909832
