MWd/kgU,k-eff,Left mgLi6/kgU,Left %,g T made,g T tot,g T net
0.01,1.0503271105194365,144.42625872618132,0.9994896797659607,0.13036703586320686,0.13036703586320686,0.13035994701160802
0.02,1.0502874852763893,144.35254855406976,0.9989795747686488,0.13031205122356218,0.260679087086769,0.2606578239072872
0.03,1.0502478573860645,144.27886947597855,0.9984696849548689,0.13025708017333243,0.39093616726010144,0.39089364765084467
0.04,1.0502082268370454,144.20522148421918,0.997960010271413,0.13020212271563292,0.5211382899757344,0.5210674352082802
0.05,1.0501685936179312,144.13160457110126,0.9974505506650606,0.1301471788537297,0.6512854688294641,0.6511792035479371
0.060000000000000005,1.0501289577173392,144.05801872893267,0.996941306082579,0.13009224859073806,0.7813777174202022,0.7812289696403508
0.07,1.0500893191239025,143.9844639500194,0.9964322764707225,0.130037331929924,0.9114150493501263,0.9112167504584001
0.08,1.0500496778262711,143.91094022666573,0.9959234617762335,0.12998242887440284,1.0413974782245292,1.0411425629771558
0.09,1.0500100338131122,143.83744755117408,0.9954148619458414,0.12992753942739038,1.1713250176519197,1.1710064241739813
0.09999999999999999,1.0499703870731094,143.76398591584507,0.9949064769262634,0.12987266359210237,1.301197681244022,1.3008083510285324
0.10999999999999999,1.0499307375949634,143.69055531297755,0.9943983066642045,0.12981780137165413,1.4310154826156762,1.430548360522657
0.11999999999999998,1.049891085367391,143.61715573486856,0.9938903511063568,0.12976295276926145,1.5607784353849377,1.5602264696404948
0.12999999999999998,1.0498514303791264,143.54378717381337,0.9933826101994004,0.12970811778803965,1.6904865531729774,1.6898426953683776
0.13999999999999999,1.04981177261892,143.4704496221054,0.9928750838900028,0.12965329643125473,1.820139849604232,1.8193970546949791
0.15,1.0497721120755394,143.39714307203633,0.9923677721248189,0.12959848870202195,1.949738338306254,1.9488895646111644
0.16,1.0497324487377688,143.323867515896,0.9918606748504915,0.12954369460350687,2.0792820329097608,2.0783202421100397
0.17,1.049692782594409,143.25062294597257,0.9913537920136509,0.12948891413882485,2.2087709470485857,2.2076891041869033
0.18000000000000002,1.049653113634277,143.17740935455225,0.9908471235609152,0.12943414731124184,2.3382050943598274,2.336996167839394
0.19000000000000003,1.0496134418462078,143.1042267339196,0.99034066943889,0.12937939412382296,2.4675844884836504,2.466241450067292
0.20000000000000004,1.0495737672190517,143.03107507635733,0.9898344295941683,0.12932465457978393,2.596909143063434,2.595424967872668
0.21000000000000005,1.0495340897416765,142.95795437414637,0.9893284039733312,0.12926992868224008,2.7261790717456744,2.724546738259785
0.22000000000000006,1.0494944094029668,142.8848646195659,0.9888225925229474,0.12921521643435696,2.8553942881800314,2.853606778235145
0.23000000000000007,1.049454726191823,142.81180580489328,0.9883169951895728,0.1291605178392498,2.9845548060192812,2.9826051048074405
0.24000000000000007,1.0494150400971631,142.73877792240413,0.9878116119197518,0.1291058329001345,3.113660638919416,3.111541734987656
0.25000000000000006,1.0493753511079211,142.66578096437226,0.9873064426600157,0.129051161620076,3.242711800539492,3.2404166857889143
0.26000000000000006,1.0493356592130483,142.59281492306974,0.986801487356884,0.1289965040022399,3.3717083045417318,3.3692299742265797
0.2700000000000001,1.049295964401512,142.51987979076682,0.9862967459568638,0.12894186004979172,3.5006501645915233,3.4979816173182563
0.2800000000000001,1.0492562666622969,142.44697555973204,0.9857922184064501,0.1288872297657965,3.6295373943573197,3.626671632083687
0.2900000000000001,1.049216565984403,142.37410222223212,0.9852879046521255,0.12883261315341982,3.7583700075107394,3.755300035544856
0.3000000000000001,1.0491768623568483,142.301259770532,0.9847838046403599,0.12877801021587743,3.887148017726617,3.883866844726037
0.3100000000000001,1.0491371557686668,142.2284481968949,0.9842799183176117,0.1287234209561339,4.015871438682751,4.012372076653541
0.3200000000000001,1.0490974462089093,142.15566749358226,0.9837762456303271,0.12866884537740497,4.144540284060156,4.140815748355971
0.3300000000000001,1.0490577336666431,142.08291765285372,0.9832727865249392,0.12861428348280604,4.273154567542962,4.2691978768641174
0.34000000000000014,1.049018018130952,142.0101986669672,0.9827695409478698,0.12855973527545228,4.401714302818414,4.3975184792109605
0.35000000000000014,1.0489782995909365,141.93751052817885,0.9822665088455284,0.12850520075840882,4.530219503576823,4.525777572431619
0.36000000000000015,1.0489385780357139,141.86485322874304,0.9817636901643118,0.1284506799348412,4.6586701835116635,4.653975173563451
0.37000000000000016,1.0488988534544177,141.7922267609124,0.9812610848506048,0.1283961728078647,4.787066356319528,4.782111299646003
0.38000000000000017,1.0488591258361981,141.71963111693776,0.9807586928507803,0.12834167938059457,4.915408035700122,4.91018596772101
0.3900000000000002,1.048819395170222,141.64706628906828,0.9802565141111992,0.12828719965604565,5.043695235356168,5.038199194832297
0.4000000000000002,1.0487796614456726,141.5745322695513,0.9797545485782096,0.1282327336373835,5.171927968993551,5.166150998025922
