MWd/kgU,k-eff,Left mgLi6/kgU,Left %,g T made,g T tot,g T net
0.005,1.0519247256810293,89.97708094796131,0.9997453438662368,0.04051854171145757,0.04051854171145757,0.04051744007624738
0.01,1.0519039861954524,89.95416711753144,0.9994907457503494,0.04050931044071074,0.08102785215216832,0.08102454752747315
0.015,1.0518832440944166,89.9312585078002,0.9992362056422244,0.040500080779088635,0.12152793293125695,0.12152132424368604
0.02,1.0518624993779973,89.90835511785741,0.998981723531749,0.04049085272654101,0.16201878565779795,0.16200777211479317
0.025,1.0518417520462717,89.88545694679297,0.9987272994088108,0.0404816262829925,0.20250041194079044,0.20248389303057493
0.030000000000000002,1.0518210020993168,89.86256399369682,0.998472933263298,0.040472401448317465,0.2429728133891079,0.24294968888063465
0.035,1.0518002495372096,89.83967625765894,0.9982186250850993,0.04046317822249083,0.2834359916115987,0.28340516155449924
0.04,1.051779494360028,89.81679373776933,0.9979643748641037,0.040453956605412046,0.3238899482170108,0.3238503129415437
0.045,1.0517587365678498,89.79391643311806,0.9977101825902006,0.0404447365970309,0.3643346848140417,0.3642851449310414
0.049999999999999996,1.0517379761607533,89.77104434279522,0.9974560482532803,0.04043551819724691,0.4047702030112886,0.4047096594121139
0.05499999999999999,1.0517172131388173,89.74817746589095,0.9972019718432328,0.04042630140603491,0.4451965044173235,0.44512385827380624
0.05999999999999999,1.0516964475021209,89.72531580149543,0.9969479533499492,0.04041708622326931,0.48561359064059284,0.48552774340498644
0.06499999999999999,1.0516756792507438,89.70245934869888,0.9966939927633209,0.04040787264889987,0.5260214632894927,0.5259213166944211
0.06999999999999999,1.0516549083847655,89.67960810659157,0.9964400900732397,0.04039866068285121,0.566420123972344,0.5663045800307499
0.075,1.0516341349042662,89.65676207426382,0.9961862452695981,0.04038945032502283,0.6068095742973668,0.6066775353024608
0.08,1.0516133588093266,89.63392125080597,0.9959324583422885,0.040380241575389615,0.6471898158727565,0.6470401843979653
0.085,1.0515925801000272,89.61108563530841,0.9956787292812046,0.040371034433825954,0.6875608503065824,0.6873925292054976
0.09000000000000001,1.0515717987764497,89.58825522686159,0.9954250580762399,0.04036182890028159,0.727922679206864,0.727734571613191
0.09500000000000001,1.0515510148386755,89.56543002455597,0.9951714447172885,0.04035262497470628,0.7682753041815703,0.7680663135090766
0.10000000000000002,1.0515302282867864,89.54261002748207,0.9949178891942452,0.0403434226569744,0.8086187268385447,0.8083877567810089
0.10500000000000002,1.0515094391208653,89.51979523473045,0.994664391497005,0.04033422194706084,0.8489529487856056,0.8486989033167658
0.11000000000000003,1.051488647340994,89.49698564539172,0.9944109516154636,0.040325022844865104,0.8892779716304706,0.8889997550039732
0.11500000000000003,1.051467852947256,89.47418125855653,0.994157569539517,0.04031582535028669,0.9295937969807573,0.9292903137301057
0.12000000000000004,1.051447055939735,89.45138207331557,0.9939042452590618,0.04030662946327536,0.9699004264440326,0.9695705813825359
0.12500000000000003,1.0514262563185144,89.42858808875957,0.9936509787639952,0.04029743518378086,1.0101978616278136,1.0098405598485352
0.13000000000000003,1.0514054540836781,89.4057993039793,0.9933977700442144,0.040288242511702696,1.0504861041395162,1.0501002510152226
0.13500000000000004,1.051384649235311,89.38301571806556,0.9931446190896174,0.04027905144696551,1.0907651555864817,1.0903496567695912
0.14000000000000004,1.0513638417734978,89.36023733010924,0.9928915258901027,0.04026986198949392,1.1310350175759756,1.1305887789985067
0.14500000000000005,1.0513430316983237,89.33746413920122,0.9926384904355691,0.040260674139237694,1.1712956917152133,1.1708176195887339
0.15000000000000005,1.0513222190098739,89.31469614443245,0.992385512715916,0.0402514878960712,1.2115471796112844,1.21103618042686
0.15500000000000005,1.0513014037082347,89.2919333448939,0.9921325927210434,0.04024230325996931,1.2517894828712537,1.2512444633993962
0.16000000000000006,1.051280585793492,89.26917573967664,0.9918797304408515,0.04023312023080642,1.29202260310206,1.291442470392677
0.16500000000000006,1.051259765265733,89.24642332787171,0.9916269258652413,0.040223938808557416,1.3322465419106175,1.3316302032929603
0.17000000000000007,1.0512389421250439,89.22367610857025,0.9913741789841138,0.04021475899309665,1.372461300903714,1.3718076639863268
0.17500000000000007,1.0512181163715124,89.20093408086339,0.991121489787371,0.04020558078439902,1.4126668816881132,1.4119748543587813
0.18000000000000008,1.0511972880052263,89.17819724384235,0.990868858264915,0.04019640418236404,1.4528632858704773,1.4521317762961765
0.18500000000000008,1.0511764570262734,89.15546559659838,0.9906162844066486,0.04018722918689121,1.4930505150573685,1.4922784316842133
0.19000000000000009,1.0511556234347421,89.13273913822276,0.9903637682024751,0.04017805579793026,1.5332285708552988,1.532414822408491
0.1950000000000001,1.0511347872307215,89.11001786780682,0.990111309642298,0.04016888401543099,1.57339745487073,1.572540950354508
0.2000000000000001,1.0511139484143002,89.08730178444193,0.9898589087160214,0.04015971383926774,1.6135571687099977,1.6126568174075853
0.2050000000000001,1.0510931069855678,89.06459088721952,0.9896065654135503,0.040150545269390284,1.6537077139793879,1.6527624254529423
0.2100000000000001,1.0510722629446143,89.04188517523104,0.9893542797247894,0.04014137830572325,1.693849092285111,1.692857776375672
0.2150000000000001,1.0510514162915294,89.019184647568,0.9891020516396444,0.04013221294819127,1.7339813052333024,1.7329428720607412
0.2200000000000001,1.0510305670264044,88.99648930332194,0.9888498811480215,0.040123049196693836,1.7741043544299961,1.7730177143929637
0.22500000000000012,1.0510097151493294,88.97379914158445,0.9885977682398273,0.04011388705118072,1.814218241481177,1.8130823052570535
0.23000000000000012,1.0509888606603959,88.95111416144718,0.9883457129049686,0.04010472651155141,1.8543229679927284,1.8531366465375716
0.23500000000000013,1.0509680035596956,88.9284343620018,0.9880937151333533,0.040095567577755675,1.8944185355704841,1.8931807401189777
0.24000000000000013,1.05094714384732,88.90575974234001,0.987841774914889,0.04008641024971815,1.9345049458202022,1.9332145878856057
0.24500000000000013,1.0509262815233618,88.8830903015536,0.9875898922394843,0.04007725452733831,1.9745822003475404,1.9732381917216366
0.2500000000000001,1.0509054165879137,88.86042603873436,0.9873380670970484,0.040068100410540826,2.014650300758081,2.0132515535111257
0.2550000000000001,1.0508845490410685,88.83776695297416,0.9870862994774907,0.040058947899250304,2.0547092486573315,2.0532546751380014
0.2600000000000001,1.0508636788829195,88.81511304336489,0.986834589370721,0.0400497969934165,2.094759045650748,2.09324755848609
0.2650000000000001,1.0508428061135604,88.79246430899848,0.9865829367666498,0.04004064769293892,2.134799693343687,2.133230205439068
0.27000000000000013,1.0508219307330853,88.76982074896692,0.986331341655188,0.04003149999771709,2.174831193341404,2.1732026178804578
0.27500000000000013,1.0508010527415885,88.74718236236224,0.9860798040262471,0.04002235390772585,2.2148535472491298,2.213164797693707
0.28000000000000014,1.050780172139165,88.72454914827651,0.985828323869739,0.04001320942283961,2.2548667566719693,2.253116746762086
