EFPD,Burnup,k-eff,std-dev,rho,Pf11/FA%,Pf12/FA%,Pf1tot/FA%,Pf21/FA%,Pf22/FA%,Pf2tot/FA%,Pf31/FA%,Pf32/FA%,Pf3tot/FA%,Pf41/FA%,Pf42/FA%,Pf4tot/FA%,Pf51/FA%,Pf52/FA%,Pf5tot/FA%,U235_11,U235_12,U235_1tot,U235_21,U235_22,U235_2tot,U235_31,U235_32,U235_3tot,U235_41,U235_42,U235_4tot,U235_51,U235_52,U235_5tot,U238_11,U238_12,U238_1tot,U238_21,U238_22,U238_2tot,U238_31,U238_32,U238_3tot,U238_41,U238_42,U238_4tot,U238_51,U238_52,U238_5tot,PU239_11,PU239_12,PU239_1tot,PU239_21,PU239_22,PU239_2tot,PU239_31,PU239_32,PU239_3tot,PU239_41,PU239_42,PU239_4tot,PU239_51,PU239_52,PU239_5tot,PU240_11,PU240_12,PU240_1tot,PU240_21,PU240_22,PU240_2tot,PU240_31,PU240_32,PU240_3tot,PU240_41,PU240_42,PU240_4tot,PU240_51,PU240_52,PU240_5tot,PU241_11,PU241_12,PU241_1tot,PU241_21,PU241_22,PU241_2tot,PU241_31,PU241_32,PU241_3tot,PU241_41,PU241_42,PU241_4tot,PU241_51,PU241_52,PU241_5tot,PU242_11,PU242_12,PU242_1tot,PU242_21,PU242_22,PU242_2tot,PU242_31,PU242_32,PU242_3tot,PU242_41,PU242_42,PU242_4tot,PU242_51,PU242_52,PU242_5tot,PU_11tot,PU_12tot,PU_1tot,PU_21tot,PU_22tot,PU_2tot,PU_31tot,PU_32tot,PU_3tot,PU_41tot,PU_42tot,PU_4tot,PU_51tot,PU_52tot,PU_5tot,PU_11qual,PU_12qual,PU_1qual,PU_21qual,PU_22qual,PU_2qual,PU_31qual,PU_32qual,PU_3qual,PU_41qual,PU_42qual,PU_4qual,PU_51qual,PU_52qual,PU_5qual,U235,U238,PU239,PU240,PU241,PU242,PUtot,PUqual
0,0.000,1.15758,0.00020,0.136129,3.3043875,1.215335,4.5197225,3.4213750000000003,1.160855,4.58223,3.720425,1.1371900000000001,4.857615,3.9526499999999998,1.1957925,5.1484425,4.21647,1.2726,5.48907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.52566,0.100,1.12425,0.00020,0.110518,3.3070375,1.21656375,4.52360125,3.419325,1.1617024999999999,4.5810275,3.7165749999999997,1.1357000000000002,4.852275,3.9516000000000004,1.193315,5.144915,4.22098,1.27732,5.4983,4.3825,1.40125,5.78375,4.3825,1.402,5.7845,4.38,1.402,5.782,4.38,1.40175,5.78175,4.379,1.402,5.781,122.7625,39.2875,162.05,122.75,39.275,162.025,122.75,39.275,162.025,122.75,39.275,162.025,122.8,39.29,162.09,0.00229625,0.000782625,0.003078875,0.002426,0.00079325,0.0032192500000000003,0.0027125,0.0008465,0.003559,0.002885,0.000893,0.003778,0.0030619999999999996,0.0009475,0.004009499999999999,6.87125e-06,2.5325e-06,9.40375e-06,7.6075e-06,2.5625e-06,1.017e-05,9.390000000000002e-06,2.8425e-06,1.2232500000000002e-05,1.0615e-05,3.1575000000000003e-06,1.3772499999999999e-05,1.1969999999999999e-05,3.559e-06,1.5529e-05,2.79625e-08,1.0595e-08,3.85575e-08,3.2825e-08,1.11425e-08,4.39675e-08,4.5500000000000004e-08,1.3565e-08,5.9065000000000006e-08,5.49e-08,1.58675e-08,7.07675e-08,6.567e-08,1.911e-08,8.478000000000001e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023031492125000002,0.000785168095,0.0030883173075,0.002433640325,0.0007958236425,0.0032294639675000004,0.0027219355,0.0008493560650000001,0.0035712915650000002,0.0028956699,0.0008961733675,0.0037918432675000005,0.0030740356699999996,0.0009510781099999999,0.00402511378,99.70044439749906,99.67610820966942,99.69425721000012,99.6860536488686,99.67660642854048,99.68372560886918,99.65335328482251,99.66373761044491,99.65582297674986,99.63152222565148,99.64589803546019,99.63491983915445,99.60847331351884,99.6237837920589,99.61209096553786,121.444,3402.79,0.0708655,0.00023545899999999998,1.08844e-06,0.0,0.07110204744,99.66731275889121
35.2566,1.000,1.11118,0.00022,0.100056,3.3131250000000003,1.2177525,4.530877500000001,3.4186750000000004,1.161915,4.580590000000001,3.7290249999999996,1.1336199999999999,4.862645,3.9387499999999998,1.1914925,5.1302425,4.18918,1.26982,5.4590000000000005,4.2575,1.355,5.612500000000001,4.2525,1.35825,5.61075,4.2425,1.3595,5.601999999999999,4.2325,1.3575,5.59,4.222,1.354,5.5760000000000005,122.7,39.2625,161.9625,122.7,39.25,161.95,122.675,39.25,161.925,122.675,39.25,161.925,122.7,39.26,161.96,0.0534375,0.0181125,0.07155,0.056424999999999996,0.018415,0.07483999999999999,0.062875,0.0195975,0.0824725,0.066525,0.020649999999999998,0.087175,0.07048,0.02191,0.09239,0.001029,0.0003925,0.0014215,0.00112075,0.00038475,0.0015055,0.00135925,0.00040625,0.0017655,0.00151775,0.000449,0.00196675,0.001712,0.0005066000000000001,0.0022186000000000003,4.385e-05,1.71875e-05,6.10375e-05,5.0549999999999995e-05,1.7462499999999998e-05,6.801249999999999e-05,6.835e-05,2.00275e-05,8.837749999999999e-05,8.14e-05,2.33525e-05,0.0001047525,9.685000000000001e-05,2.831e-05,0.00012516,2.7512499999999997e-07,1.240375e-07,3.9916249999999995e-07,3.265e-07,1.1975e-07,4.4625e-07,4.795e-07,1.3402499999999998e-07,6.13525e-07,6.0475e-07,1.6397499999999998e-07,7.68725e-07,7.669e-07,2.121e-07,9.79e-07,0.054510625124999997,0.018522311537500002,0.0730329366625,0.0575966265,0.01881733225,0.07641395874999998,0.0643030795,0.020023911525,0.084326991025,0.06812475474999999,0.021122516475,0.08924727122500001,0.0722896169,0.0224451221,0.094734739,98.03134687496396,97.78747087440838,97.96949605168835,97.96580707725998,97.86190600955139,97.94022090237539,97.77914291025517,97.87048836853069,97.80083339573896,97.65172769300871,97.76297262895139,97.67805648670688,97.49671256038984,97.61586460694727,97.52494277732691,117.68700000000001,3400.8599999999997,1.6427399999999999,0.0345416,0.00165803,1.14863e-05,1.6789511163,97.84322986247506
176.283,5.000,1.07549,0.00019,0.070191,3.3563125,1.221205,4.5775175,3.4500749999999996,1.163715,4.61379,3.7047749999999997,1.1317725,4.8365475,3.8855500000000003,1.1778324999999998,5.0633825,4.0885,1.23641,5.32491,3.74375,1.16775,4.9115,3.73,1.18,4.91,3.68,1.1885,4.8685,3.645,1.179,4.824,3.604,1.166,4.77,122.425,39.1625,161.5875,122.4,39.15,161.55,122.35,39.15,161.5,122.325,39.15,161.475,122.3,39.14,161.44,0.242,0.079675,0.321675,0.254,0.08165,0.33565,0.277,0.087125,0.36412500000000003,0.289,0.091,0.38,0.30160000000000003,0.09534000000000001,0.39694000000000007,0.020625,0.00775,0.028375,0.0220425,0.00754,0.029582499999999998,0.025575,0.0076925,0.0332675,0.027875,0.0083275,0.0362025,0.030629999999999998,0.009167999999999999,0.039798,0.00429125,0.00163875,0.0059299999999999995,0.004825,0.001638,0.006463,0.0061725,0.001823,0.0079955,0.0070875,0.00207325,0.00916075,0.008137,0.0024089999999999997,0.010546,0.000144375,6.42875e-05,0.00020866249999999998,0.0001666,6.0574999999999995e-05,0.000227175,0.00023065,6.455e-05,0.0002952,0.00028025,7.704999999999999e-05,0.0003573,0.00034300000000000004,9.544e-05,0.00043844,0.267060625,0.08912803749999999,0.3561886625,0.28103410000000006,0.090888575,0.37192267500000004,0.30897815000000006,0.09670505,0.4056832,0.32424274999999997,0.10147779999999999,0.42572055000000003,0.34071,0.10701244,0.44772244000000005,90.61612882842613,89.39386778262677,90.3102860552166,90.3804911930616,89.83527357536411,90.24725367981394,89.65035229837449,90.09353699729228,89.7559967975011,89.13075157424491,89.67478601231008,89.26043152016034,88.52102961462829,89.09244570070545,88.65760670829901,102.472,3392.2400000000002,7.28944,0.663008,0.152463,0.00562644,8.11053744,89.87616485252302
352.566,10.000,1.02830,0.00019,0.027521,3.392625,1.22044,4.613065,3.4687,1.1690675,4.6377675,3.6895499999999997,1.1337575,4.823307499999999,3.8400749999999997,1.1709425,5.0110174999999995,3.98834,1.21876,5.2071000000000005,3.175,0.96275,4.13775,3.15,0.98575,4.13575,3.08,1.00325,4.08325,3.025,0.9895,4.0145,2.96,0.9701000000000001,3.9301,122.05,39.0375,161.0875,122.0,39.05,161.05,121.9,39.025,160.925,121.875,39.0,160.875,121.8,39.0,160.8,0.401,0.128375,0.529375,0.419,0.133025,0.552025,0.45,0.143375,0.593375,0.464,0.147925,0.611925,0.4784,0.15319999999999998,0.6315999999999999,0.060637500000000004,0.022449999999999998,0.08308750000000001,0.06402500000000001,0.0216725,0.08569750000000001,0.0716,0.0217925,0.09339249999999999,0.0767,0.023135000000000003,0.09983500000000001,0.08242000000000001,0.02492,0.10734,0.0221125,0.00811,0.0302225,0.024315,0.00816,0.032475000000000004,0.0296,0.00886,0.03846,0.032725000000000004,0.0097575,0.042482500000000006,0.03637,0.0109,0.04727,0.00161875,0.000704125,0.002322875,0.0018205,0.00065725,0.00247775,0.0023852500000000002,0.00067375,0.003059,0.002785,0.00077525,0.00356025,0.003294,0.0009188,0.0042128,0.48536875,0.159639125,0.645007875,0.5091605,0.16351475000000001,0.67267525,0.55358525,0.17470125,0.7282865000000001,0.5762100000000001,0.18159275,0.7578027500000001,0.600484,0.18993879999999996,0.7904228,82.61759744524137,80.41575021161009,82.07264136116169,82.29232236200569,81.3535170374538,82.06411637710768,81.28829299552326,82.06867437983415,81.47549075810136,80.52619704621577,81.45974990741645,80.74990490599302,79.66906695265818,80.65755917169109,79.9066018844598,85.9661,3380.9000000000005,11.895900000000003,1.8877400000000002,0.74272,0.05918380000000001,14.585543800000004,81.55952334118663
528.848,15.000,0.98522,0.00023,-0.015002,3.402725,1.208345,4.61107,3.4812250000000002,1.1659825000000001,4.6472075,3.6876249999999997,1.1370200000000001,4.824645,3.830025,1.1740199999999998,5.004045,3.98347,1.22444,5.20791,2.6725,0.785625,3.458125,2.65,0.8165,3.4665,2.5625,0.8425,3.4050000000000002,2.4955,0.826,3.3215,2.422,0.8036,3.2256,121.65,38.9125,160.5625,121.6,38.9,160.5,121.45,38.875,160.325,121.4,38.85,160.25,121.3,38.84,160.14,0.504875,0.1575,0.6623749999999999,0.526,0.1653,0.6913,0.5605,0.17980000000000002,0.7403,0.574,0.1845,0.7585,0.5867,0.1891,0.7758,0.10635,0.038737499999999994,0.14508749999999998,0.11077500000000001,0.037575000000000004,0.14835,0.121825,0.037399999999999996,0.159225,0.129,0.0394,0.1684,0.137,0.04179,0.17879,0.048737499999999996,0.0173,0.0660375,0.053024999999999996,0.01746,0.07048499999999999,0.062125,0.018857500000000003,0.0809825,0.067375,0.020285,0.08766,0.07302,0.02221,0.09523000000000001,0.005868750000000001,0.0025037500000000003,0.008372500000000001,0.0064800000000000005,0.00232925,0.008809250000000001,0.0081475,0.0023262499999999998,0.01047375,0.0093125,0.002615,0.0119275,0.01071,0.003029,0.013739000000000001,0.6658312499999999,0.21604125000000002,0.8818725,0.6962800000000001,0.22266425,0.91894425,0.7525974999999999,0.23838375,0.9909812499999998,0.7796874999999999,0.2468,1.0264875,0.80743,0.256129,1.063559,75.82626979433603,72.90274426758778,75.11006409656724,75.5443212500718,74.23733266566141,75.22763214416979,74.47540019731663,75.42460423581726,74.70373430375197,73.61923847695392,74.75688816855754,73.89276537707474,72.66264567826313,73.82998410956978,72.9437671064793,71.6626,3368.94,14.8352,3.2433899999999998,1.58004,0.20556100000000002,19.864190999999998,74.68313207419321
705.131,20.000,0.94568,0.00018,-0.057440,3.4050249999999997,1.1891337499999999,4.59415875,3.4949,1.1583774999999998,4.6532775,3.6952499999999997,1.14699,4.842239999999999,3.8276,1.18117,5.00877,3.9976200000000004,1.23197,5.22959,2.23,0.6335,2.8635,2.20625,0.67,2.8762499999999998,2.115,0.70225,2.8172500000000005,2.042,0.68475,2.72675,1.964,0.6598999999999999,2.6239,121.2375,38.7625,160.0,121.15,38.75,159.9,121.0,38.725,159.725,120.9,38.7,159.60000000000002,120.8,38.68,159.48,0.572,0.17425,0.74625,0.59575,0.18530000000000002,0.78105,0.631,0.20382499999999998,0.8348249999999999,0.64275,0.208375,0.851125,0.6525,0.2129,0.8654,0.1525,0.054762500000000006,0.20726250000000002,0.158,0.053325000000000004,0.211325,0.17175,0.053024999999999996,0.224775,0.18030000000000002,0.05535,0.23565000000000003,0.1891,0.05831,0.24741,0.0785125,0.0269,0.10541249999999999,0.084375,0.027425,0.11180000000000001,0.09647499999999999,0.0297,0.12617499999999998,0.103275,0.0316,0.13487500000000002,0.1107,0.03401,0.14471,0.013625,0.00570125,0.01932625,0.014855,0.0052925,0.0201475,0.0180975,0.005225,0.0233225,0.0204075,0.005775000000000001,0.026182499999999997,0.02305,0.006594,0.029644,0.8166374999999999,0.26161375,1.0782512499999999,0.85298,0.2713425,1.1243225000000001,0.9173225,0.29177499999999995,1.2090974999999997,0.9467325000000001,0.3011,1.2478325000000001,0.9753499999999999,0.311814,1.287164,70.04331787359753,66.60582633749182,69.20928679656065,69.84337264648643,68.29007619521454,69.4685021424013,68.78714955754383,69.85691029046355,69.04530031697198,67.89140543923442,69.20458319495185,68.20827314563452,66.89906187522428,68.2778836101009,67.23307985617994,59.2129,3356.38,16.703400000000002,4.592510000000001,2.4794099999999997,0.462864,24.238184,68.91357867404588
881.414,25.000,0.90886,0.00018,-0.100279,3.4060374999999996,1.16972125,4.575758749999999,3.49065,1.1582475,4.6488975,3.7088,1.15341,4.86221,3.844675,1.1875775,5.0322525,3.98395,1.2365,5.22045,1.8425,0.50425,2.34675,1.8195,0.5435,2.363,1.728,0.58,2.308,1.6535,0.562,2.2155,1.574,0.5367999999999999,2.1108000000000002,120.8,38.625,159.425,120.7,38.625,159.325,120.475,38.575,159.05,120.375,38.55,158.925,120.2,38.5,158.7,0.6135,0.18375,0.79725,0.64,0.19765,0.83765,0.675,0.219025,0.8940250000000001,0.685,0.223625,0.908625,0.691,0.2275,0.9185,0.197,0.0695625,0.26656250000000004,0.20367500000000002,0.068125,0.27180000000000004,0.21855000000000002,0.068,0.28655,0.2281,0.07065,0.29875,0.238,0.07366,0.31166,0.10729999999999999,0.035725,0.14302499999999999,0.11445,0.036825000000000004,0.151275,0.12919999999999998,0.04015,0.16934999999999997,0.13655,0.042275,0.178825,0.1439,0.045090000000000005,0.18899,0.025075,0.010285,0.03536,0.027024999999999997,0.0095525,0.0365775,0.0322,0.0093825,0.0415825,0.035875,0.010230000000000001,0.046105,0.04001,0.011529999999999999,0.051539999999999996,0.9428749999999999,0.2993225,1.2421975,0.9851500000000001,0.3121525,1.2973025,1.05495,0.3365575,1.3915075000000001,1.085525,0.34678000000000003,1.4323050000000002,1.11291,0.35778,1.4706899999999998,65.066949489593,61.388636002973385,64.18061540133513,64.96472618382987,63.31841007200006,64.56859521969626,63.98407507464808,65.07803272843422,64.24866556594198,63.10310679164459,64.48612953457523,63.437954904856156,62.08947713651597,63.58656157415172,62.45367820546819,48.4308,3343.3,17.8577,5.872560000000001,3.33099,0.8314800000000001,27.89273,64.02277582724962
