EFPD,Burnup,k-eff,std-dev,rho,Pf11/FA%,Pf12/FA%,Pf1tot/FA%,Pf21/FA%,Pf22/FA%,Pf2tot/FA%,Pf31/FA%,Pf32/FA%,Pf3tot/FA%,Pf41/FA%,Pf42/FA%,Pf4tot/FA%,Pf51/FA%,Pf52/FA%,Pf5tot/FA%,U235_11,U235_12,U235_1tot,U235_21,U235_22,U235_2tot,U235_31,U235_32,U235_3tot,U235_41,U235_42,U235_4tot,U235_51,U235_52,U235_5tot,U238_11,U238_12,U238_1tot,U238_21,U238_22,U238_2tot,U238_31,U238_32,U238_3tot,U238_41,U238_42,U238_4tot,U238_51,U238_52,U238_5tot,PU239_11,PU239_12,PU239_1tot,PU239_21,PU239_22,PU239_2tot,PU239_31,PU239_32,PU239_3tot,PU239_41,PU239_42,PU239_4tot,PU239_51,PU239_52,PU239_5tot,PU240_11,PU240_12,PU240_1tot,PU240_21,PU240_22,PU240_2tot,PU240_31,PU240_32,PU240_3tot,PU240_41,PU240_42,PU240_4tot,PU240_51,PU240_52,PU240_5tot,PU241_11,PU241_12,PU241_1tot,PU241_21,PU241_22,PU241_2tot,PU241_31,PU241_32,PU241_3tot,PU241_41,PU241_42,PU241_4tot,PU241_51,PU241_52,PU241_5tot,PU242_11,PU242_12,PU242_1tot,PU242_21,PU242_22,PU242_2tot,PU242_31,PU242_32,PU242_3tot,PU242_41,PU242_42,PU242_4tot,PU242_51,PU242_52,PU242_5tot,PU_11tot,PU_12tot,PU_1tot,PU_21tot,PU_22tot,PU_2tot,PU_31tot,PU_32tot,PU_3tot,PU_41tot,PU_42tot,PU_4tot,PU_51tot,PU_52tot,PU_5tot,PU_11qual,PU_12qual,PU_1qual,PU_21qual,PU_22qual,PU_2qual,PU_31qual,PU_32qual,PU_3qual,PU_41qual,PU_42qual,PU_4qual,PU_51qual,PU_52qual,PU_5qual,U235,U238,PU239,PU240,PU241,PU242,PUtot,PUqual
0,0.000,1.11445,0.00046,0.102696,3.2387625000000004,1.2034225,4.442185,3.3733,1.1462075,4.5195075,3.764875,1.1448625000000001,4.9097375,4.0487,1.2144675,5.2631675,4.377459999999999,1.31549,5.69295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.52566,0.100,1.08537,0.00047,0.078655,3.2660750000000003,1.21239875,4.47847375,3.4161499999999996,1.1644525,4.5806024999999995,3.7511250000000005,1.1409825,4.892107500000001,3.9928,1.203025,5.195825,4.22232,1.27574,5.49806,5.035,1.61125,6.64625,5.035,1.611,6.646,5.0325,1.611,6.6434999999999995,5.0325,1.61075,6.64325,5.031,1.61,6.641,139.25,44.55,183.8,139.2,44.55,183.75,139.2,44.55,183.75,139.2,44.55,183.75,139.2,44.55,183.75,0.0023675000000000002,0.0008070000000000001,0.0031745000000000002,0.0025125,0.00082,0.0033325,0.0028775,0.0008904999999999999,0.0037679999999999996,0.0030924999999999998,0.0009515,0.004044,0.00335,0.001035,0.004385,6.365e-06,2.35875e-06,8.72375e-06,7.125e-06,2.38925e-06,9.514250000000001e-06,9.214999999999999e-06,2.7625000000000002e-06,1.1977499999999998e-05,1.0657500000000001e-05,3.1475e-06,1.3805e-05,1.2460000000000001e-05,3.679e-06,1.6139000000000003e-05,2.39625e-08,9.28125e-09,3.324375e-08,2.925e-08,9.57e-09,3.882e-08,4.28e-08,1.25075e-08,5.53075e-08,5.3475e-08,1.5035e-08,6.851e-08,6.889e-08,1.9830000000000003e-08,8.872e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023738889625,0.0008093680312500001,0.0031832569937500005,0.0025196542500000004,0.00082239882,0.00334205307,0.0028867577999999996,0.0008932750074999999,0.0037800328074999996,0.003103210975,0.0009546625349999999,0.004057873510000001,0.0033625288900000004,0.0010386988299999997,0.00440122772,99.73086514993223,99.70742219131849,99.72490459403079,99.71606223353857,99.708314270198,99.71415564624772,99.67930111767603,99.6893445493604,99.68167452208019,99.65484219132087,99.66872744199604,99.6581088600763,99.6273968072881,99.64389774079173,99.63129106166767,139.542,3859.15,0.074359,0.000227116,1.00522e-06,0.0,0.07458712122,99.69415467942898
35.2566,1.000,1.07508,0.00048,0.069837,3.249975,1.2063175000000002,4.4562925,3.4085249999999996,1.1587625000000001,4.5672875,3.7724,1.140985,4.913385,4.011425,1.20787,5.219295,4.258640000000001,1.2910700000000002,5.549710000000001,4.9125,1.565,6.477499999999999,4.9075,1.56725,6.47475,4.8925,1.56825,6.46075,4.8825,1.56575,6.44825,4.873,1.563,6.436,139.125,44.525,183.65,139.125,44.525,183.65,139.125,44.525,183.65,139.125,44.525,183.65,139.1,44.52,183.62,0.055850000000000004,0.018925,0.07477500000000001,0.059625,0.019352499999999998,0.07897749999999999,0.06665,0.0207175,0.0873675,0.071025,0.0219725,0.09299750000000001,0.07565000000000001,0.02357,0.09922,0.000945875,0.000364625,0.0013105,0.0010545,0.000361,0.0014155,0.00129875,0.0003835,0.00168225,0.001471,0.000433,0.001904,0.001656,0.0004944,0.0021504,3.8075e-05,1.5075e-05,5.315e-05,4.5275e-05,1.5685e-05,6.096e-05,6.35e-05,1.832e-05,8.182e-05,7.662499999999999e-05,2.162e-05,9.824499999999999e-05,9.088e-05,2.674e-05,0.00011762,2.05375e-07,9.475e-08,3.00125e-07,2.55e-07,9.4225e-08,3.49225e-07,3.935e-07,1.07275e-07,5.00775e-07,5.055e-07,1.34075e-07,6.395749999999999e-07,6.348e-07,1.766e-07,8.114000000000001e-07,0.056834155375,0.01930479475,0.07613895012500002,0.06072502999999999,0.019729279225,0.08045430922499999,0.0680126435,0.021119427274999998,0.08913207077499999,0.0725731305,0.022427254075,0.09500038457500001,0.07739751480000001,0.0240913166,0.10148883139999999,98.26837336016274,98.03264031077047,98.20860397633436,98.18850645277574,98.09025347199423,98.16441252280231,97.99648502120051,98.09688364288279,98.02027400501625,97.86679933835843,97.97231496339572,97.89170898206335,97.74215644453741,97.836080905599,97.7644521385237,135.791,3856.62,1.73479,0.0326414,0.00150692,9.1707e-06,1.7689474907,98.06905004927629
176.283,5.000,1.04612,0.00041,0.044087,3.31305,1.2188625,4.5319125,3.42295,1.16499,4.58794,3.72465,1.13157,4.85622,3.94495,1.1917925,5.1367425,4.1634400000000005,1.25771,5.421150000000001,4.40875,1.3775,5.786250000000001,4.3825,1.38875,5.77125,4.32,1.39475,5.71475,4.2775,1.38325,5.66075,4.235,1.369,5.604,138.875,44.425,183.3,138.825,44.425,183.25,138.775,44.425,183.2,138.75,44.4,183.15,138.7,44.4,183.1,0.253625,0.08411249999999999,0.33773749999999997,0.26975,0.087225,0.356975,0.2975,0.09325,0.39075,0.31275,0.09820000000000001,0.41095,0.3286,0.1026,0.4312,0.019,0.00724625,0.02624625,0.0207725,0.0071449999999999994,0.027917499999999998,0.0248325,0.007415,0.0322475,0.027425,0.00811,0.035535,0.030289999999999997,0.009096,0.039386,0.0038174999999999997,0.0015125,0.00533,0.0045775,0.00155825,0.00613575,0.006125,0.0017455,0.0078705,0.0070999999999999995,0.0020972499999999997,0.009197249999999999,0.008375,0.002391,0.010766000000000001,0.00010916249999999999,5.1112499999999996e-05,0.00016027499999999998,0.00013692499999999998,4.9875e-05,0.0001868,0.000202675,5.4149999999999995e-05,0.000256825,0.00025025,6.9125e-05,0.000319375,0.0003141,8.455e-05,0.00039864999999999996,0.27655166249999996,0.0929223625,0.36947402499999993,0.29523692500000004,0.095978125,0.39121504999999995,0.32866017499999994,0.10246465,0.431124825,0.34752524999999995,0.10847637500000001,0.45600162499999997,0.3675791,0.11417155,0.48175065,91.70980847023475,90.51911481480036,91.41035015925681,91.36729763731279,90.88008335232638,91.2477676919638,90.51902926784483,91.006996071328,90.63500344708751,89.99346090679742,90.52662388469378,90.12029288272821,89.39572462090473,89.8647692879706,89.50688494141109,120.48100000000001,3847.8999999999996,7.767799999999999,0.632156,0.14622,0.00473285,8.550908849999999,90.84180566373364
352.566,10.000,1.00737,0.00043,0.007316,3.3223000000000003,1.21287875,4.53517875,3.4478750000000002,1.1678175000000002,4.615692500000001,3.7089499999999997,1.1384325,4.8473825,3.9336500000000005,1.1868125,5.1204625,4.12762,1.25671,5.38433,3.83875,1.169125,5.007875,3.8025,1.1915,4.994,3.705,1.20675,4.91175,3.635,1.188,4.8229999999999995,3.568,1.166,4.734,138.5,44.3,182.8,138.425,44.3,182.72500000000002,138.325,44.275,182.6,138.275,44.25,182.525,138.2,44.24,182.44,0.432125,0.13925,0.571375,0.454,0.1444,0.5984,0.493,0.155825,0.648825,0.51075,0.16215000000000002,0.6729,0.5314,0.169,0.7004,0.0560625,0.0210625,0.077125,0.05945,0.020452500000000002,0.0799025,0.069125,0.0206925,0.08981750000000001,0.074475,0.0222025,0.0966775,0.08048999999999999,0.02375,0.10424,0.021025,0.0078875,0.0289125,0.0241175,0.008077500000000001,0.032195,0.0299,0.0088075,0.0387075,0.03395,0.010042500000000001,0.043992500000000004,0.038329999999999996,0.011699999999999999,0.05002999999999999,0.0012825,0.0005795,0.001862,0.001528,0.00055475,0.00208275,0.00208825,0.000574,0.0026622499999999997,0.0025299999999999997,0.0006955,0.0032254999999999996,0.003043,0.0008574,0.0039004,0.5104949999999999,0.16877950000000003,0.6792745,0.5390955,0.17348475000000002,0.71258025,0.59411325,0.18589899999999998,0.78001225,0.6217050000000001,0.19509050000000003,0.8167955,0.6532629999999999,0.2053074,0.8585704000000001,84.64823357721428,82.50409558032817,84.11547908835088,84.21513442423468,83.23498174911627,83.97650650575848,82.98081215997118,83.82239818396012,83.18138593336195,82.1531112022583,83.11527214292853,82.38292204107394,81.34549178508503,82.31559115745462,81.57746877833198,103.712,3836.2400000000002,12.9519,1.7868299999999997,0.74091,0.05067839999999999,15.5303184,83.39751746493491
528.848,15.000,0.97240,0.00049,-0.028383,3.3494125,1.20494625,4.5543587500000005,3.4851,1.17288,4.65798,3.7102999999999997,1.1357074999999999,4.8460075,3.88275,1.1871425,5.0698925,4.04751,1.22202,5.26953,3.3325,0.9865,4.319,3.2875,1.0175,4.305,3.1725,1.0415,4.214,3.08,1.01925,4.09925,2.998,0.9909,3.9889,138.125,44.1625,182.2875,138.0,44.15,182.15,137.85,44.125,181.975,137.775,44.1,181.875,137.7,44.07,181.76999999999998,0.55825,0.1765,0.73475,0.585,0.184775,0.769775,0.62925,0.20067500000000002,0.829925,0.646,0.2072,0.8532,0.667,0.21569999999999998,0.8827,0.0984125,0.0367875,0.1352,0.103275,0.03545,0.13872500000000001,0.11735,0.03545,0.1528,0.125975,0.037625,0.1636,0.132,0.04044,0.17244,0.047700000000000006,0.017225,0.06492500000000001,0.053575000000000005,0.0177075,0.0712825,0.0638,0.019235,0.083035,0.0706,0.0213175,0.0919175,0.07953,0.02345,0.10298,0.0047062499999999995,0.00207875,0.006784999999999999,0.0054800000000000005,0.00197425,0.007454250000000001,0.007115,0.00199875,0.00911375,0.0084725,0.00234225,0.010814750000000001,0.01,0.002783,0.012783,0.70906875,0.23259124999999997,0.94166,0.74733,0.23990675,0.98723675,0.8175149999999999,0.25735875,1.07487375,0.8510475000000001,0.26848475,1.11953225,0.88853,0.282373,1.170903,78.73002441582709,75.88419598759627,78.02710107682178,78.27867207257837,77.019508621579,77.97268487016919,76.97106475110549,77.97481142568496,77.211393431089,75.90645645513322,77.17384320710953,76.21039947710304,75.06780862773344,76.38832324620272,75.3862617142496,89.0139,3824.07,16.572300000000002,3.07454,1.60732,0.176594,21.430754000000004,77.32952373024298
