EFPD,Burnup,k-eff,std-dev,rho,Pf11/FA%,Pf12/FA%,Pf1tot/FA%,Pf21/FA%,Pf22/FA%,Pf2tot/FA%,Pf31/FA%,Pf32/FA%,Pf3tot/FA%,Pf41/FA%,Pf42/FA%,Pf4tot/FA%,Pf51/FA%,Pf52/FA%,Pf5tot/FA%,U235_11,U235_12,U235_1tot,U235_21,U235_22,U235_2tot,U235_31,U235_32,U235_3tot,U235_41,U235_42,U235_4tot,U235_51,U235_52,U235_5tot,U238_11,U238_12,U238_1tot,U238_21,U238_22,U238_2tot,U238_31,U238_32,U238_3tot,U238_41,U238_42,U238_4tot,U238_51,U238_52,U238_5tot,PU239_11,PU239_12,PU239_1tot,PU239_21,PU239_22,PU239_2tot,PU239_31,PU239_32,PU239_3tot,PU239_41,PU239_42,PU239_4tot,PU239_51,PU239_52,PU239_5tot,PU240_11,PU240_12,PU240_1tot,PU240_21,PU240_22,PU240_2tot,PU240_31,PU240_32,PU240_3tot,PU240_41,PU240_42,PU240_4tot,PU240_51,PU240_52,PU240_5tot,PU241_11,PU241_12,PU241_1tot,PU241_21,PU241_22,PU241_2tot,PU241_31,PU241_32,PU241_3tot,PU241_41,PU241_42,PU241_4tot,PU241_51,PU241_52,PU241_5tot,PU242_11,PU242_12,PU242_1tot,PU242_21,PU242_22,PU242_2tot,PU242_31,PU242_32,PU242_3tot,PU242_41,PU242_42,PU242_4tot,PU242_51,PU242_52,PU242_5tot,PU_11tot,PU_12tot,PU_1tot,PU_21tot,PU_22tot,PU_2tot,PU_31tot,PU_32tot,PU_3tot,PU_41tot,PU_42tot,PU_4tot,PU_51tot,PU_52tot,PU_5tot,PU_11qual,PU_12qual,PU_1qual,PU_21qual,PU_22qual,PU_2qual,PU_31qual,PU_32qual,PU_3qual,PU_41qual,PU_42qual,PU_4qual,PU_51qual,PU_52qual,PU_5qual,U235,U238,PU239,PU240,PU241,PU242,PUtot,PUqual
0,0.000,1.10145,0.00021,0.092106,3.288025,1.22482125,4.51284625,3.400225,1.1604675,4.5606925,3.7298999999999998,1.13341,4.86331,3.9723,1.19662,5.16892,4.2483699999999995,1.2771700000000001,5.5255399999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.52566,0.100,1.07248,0.00022,0.067582,3.2872749999999997,1.22442,4.511695,3.4174499999999997,1.163975,4.581424999999999,3.72785,1.1333275,4.8611775,3.966525,1.1942875,5.1608125,4.223940000000001,1.2688,5.49274,5.035,1.61,6.6450000000000005,5.035,1.61075,6.64575,5.0325,1.611,6.6434999999999995,5.0325,1.61075,6.64325,5.031,1.611,6.6419999999999995,139.25,44.55,183.8,139.2,44.55,183.75,139.2,44.55,183.75,139.2,44.55,183.75,139.2,44.55,183.75,0.00246,0.0008376249999999999,0.0032976249999999998,0.00261,0.00085025,0.00346025,0.0029325,0.0009115,0.003844,0.003125,0.0009652500000000001,0.00409025,0.003337,0.001032,0.004369,6.8649999999999995e-06,2.5325e-06,9.3975e-06,7.637500000000001e-06,2.565e-06,1.0202500000000001e-05,9.54e-06,2.8625e-06,1.24025e-05,1.08075e-05,3.2025000000000003e-06,1.401e-05,1.2309999999999999e-05,3.6740000000000003e-06,1.5983999999999998e-05,2.7412499999999998e-08,1.0398749999999999e-08,3.781125e-08,3.2524999999999995e-08,1.0895e-08,4.3419999999999994e-08,4.5575e-08,1.34675e-08,5.90425e-08,5.5e-08,1.5857499999999998e-08,7.08575e-08,6.713e-08,1.96e-08,8.673000000000001e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024668924125,0.0008401678987499999,0.00330706031125,0.0026176700250000002,0.0008528258950000001,0.00347049592,0.0029420855750000004,0.0009143759675,0.0038564615425,0.0031358625000000003,0.0009684683575,0.0041043308575000005,0.0033493771300000005,0.0010356935999999998,0.00438507073,99.72060344159821,99.69733445496033,99.71469189062253,99.70699037973664,99.69795769393235,99.70477072337258,99.67419115604753,99.68547210313683,99.67686589474138,99.65360407224487,99.66768583866717,99.65692684169773,99.63046472464568,99.6433694289508,99.63351263891698,139.53199999999998,3859.15,0.076328,0.000237624,1.0824999999999998e-06,0.0,0.0765667065,99.68823721051655
35.2566,1.000,1.06223,0.00023,0.058584,3.2919249999999995,1.22517375,4.51709875,3.4160749999999998,1.1595374999999999,4.5756125,3.73375,1.13199,4.865740000000001,3.959475,1.19306,5.152535,4.21498,1.27274,5.4877199999999995,4.91125,1.56375,6.475,4.9075,1.567,6.4745,4.895,1.56875,6.463749999999999,4.885,1.5665,6.451499999999999,4.875,1.564,6.439,139.125,44.525,183.65,139.125,44.525,183.65,139.125,44.525,183.65,139.125,44.525,183.65,139.1,44.52,183.62,0.0576125,0.019537500000000003,0.07715,0.061125,0.019895,0.08102,0.0683,0.021285000000000002,0.089585,0.0723,0.02246,0.09476000000000001,0.07664,0.02384,0.10048,0.000985,0.00037975,0.00136475,0.0010854999999999999,0.000372,0.0014574999999999998,0.001321,0.00039275,0.00171375,0.0014795000000000001,0.0004355,0.001915,0.001658,0.0004888000000000001,0.0021468,4.10125e-05,1.6225e-05,5.72375e-05,4.7875e-05,1.638e-05,6.4255e-05,6.515e-05,1.912e-05,8.427e-05,7.78e-05,2.23275e-05,0.00010012749999999999,9.199e-05,2.646e-05,0.00011845,2.2287500000000002e-07,1.0282500000000001e-07,3.257e-07,2.6975000000000004e-07,9.8275e-08,3.6802500000000007e-07,3.99e-07,1.1095e-07,5.0995e-07,5.0575e-07,1.3635e-07,6.421e-07,6.343e-07,1.7139999999999999e-07,8.057e-07,0.058638735374999994,0.019933577825000007,0.0785723132,0.06225864475,0.020283478275,0.082542123025,0.069686549,0.021696980950000003,0.09138352995,0.07385780575,0.022917963849999997,0.09677576960000002,0.0783906243,0.0243554314,0.1027460557,98.24990193182522,98.01301187133974,98.18980358083692,98.17913680172101,98.0847551404494,98.15594393599618,98.01030612091294,98.10120610351551,98.03188829433044,97.89080418219709,98.0017254019711,97.91707200228764,97.76679377714817,97.88371065355057,97.79450832972462,135.79799999999997,3856.62,1.77914,0.033409799999999996,0.00157096,9.4916e-06,1.8141302516,98.07123818319332
176.283,5.000,1.03454,0.00021,0.033387,3.3230750000000002,1.22968375,4.552758750000001,3.4341749999999998,1.1687975,4.6029725,3.7192749999999997,1.1302275000000002,4.8495025,3.914475,1.183565,5.09804,4.12796,1.24793,5.37589,4.4,1.375,5.775,4.38,1.388,5.768,4.33,1.397,5.727,4.295,1.388,5.683,4.253,1.376,5.629,138.875,44.425,183.3,138.8,44.425,183.22500000000002,138.75,44.4,183.15,138.75,44.4,183.15,138.7,44.4,183.1,0.2665,0.0879625,0.3544625,0.28075,0.09025,0.371,0.308,0.09672499999999999,0.404725,0.322,0.10125,0.42325,0.337,0.10590000000000001,0.4429,0.019837499999999997,0.0075587499999999995,0.027396249999999997,0.0213375,0.007295,0.028632499999999998,0.0249725,0.0074625,0.032435000000000005,0.027325,0.00811,0.035434999999999994,0.0299,0.008875,0.038775,0.004038750000000001,0.00156,0.00559875,0.0046025,0.00154975,0.00615225,0.0059325,0.0017439999999999999,0.0076765,0.0068075,0.001974,0.008781500000000001,0.00791,0.002317,0.010227,0.000116025,5.2925e-05,0.00016895000000000001,0.00013607500000000001,4.91e-05,0.00018517500000000002,0.000190275,5.2775e-05,0.00024305,0.0002311,6.2525e-05,0.000293625,0.0002853,7.813e-05,0.00036343,0.290492275,0.097134175,0.38762645,0.30682607500000003,0.09914384999999999,0.405969925,0.33909527500000003,0.10598427499999999,0.44507955,0.3563636,0.11139652500000001,0.467760125,0.37509529999999996,0.11717013,0.49226543,91.74082167933726,90.55772594969793,91.44435319106836,91.50134974675798,91.02934776085456,91.3860798924945,90.82992972992618,91.2635388598922,90.93318261870266,90.35715207726042,90.89152466829643,90.4844122828982,89.84383435356295,90.3813966921433,89.97178615609876,120.54100000000001,3847.6,8.0745,0.643955,0.14545799999999998,0.004602429999999999,8.86851543,91.04680556438971
352.566,10.000,0.99708,0.00022,-0.002929,3.3576625,1.230125,4.5877875,3.44015,1.1681325,4.6082825,3.710125,1.13223,4.842355,3.87425,1.175925,5.050175,4.06179,1.23267,5.29446,3.83,1.165375,4.995375,3.8025,1.19125,4.99375,3.72,1.2105,4.9305,3.66,1.1955,4.8555,3.594,1.176,4.77,138.5,44.2875,182.7875,138.4,44.275,182.675,138.3,44.25,182.55,138.25,44.25,182.5,138.2,44.24,182.44,0.45225,0.14525,0.5974999999999999,0.474,0.15080000000000002,0.6248,0.51375,0.1631,0.6768500000000001,0.5325,0.1691,0.7016,0.55,0.1752,0.7252000000000001,0.0588,0.0221375,0.0809375,0.06235,0.02129,0.08364,0.070775,0.021375,0.09215000000000001,0.07604999999999999,0.0227725,0.0988225,0.08181000000000001,0.02452,0.10633000000000001,0.021225,0.0078925,0.0291175,0.023572500000000003,0.0078925,0.03146500000000001,0.029,0.008625,0.037625000000000006,0.032525,0.0096325,0.0421575,0.0363,0.01079,0.04709,0.0012975,0.0005803749999999999,0.001877875,0.0014795000000000001,0.0005355,0.0020150000000000003,0.001965,0.00054925,0.00251425,0.0023279999999999998,0.00064075,0.00296875,0.002767,0.0007629000000000001,0.0035299,0.5335725,0.17586037499999999,0.709432875,0.561402,0.180518,0.74192,0.6154900000000001,0.19364925,0.8091392500000002,0.643403,0.20214574999999999,0.84554875,0.6708770000000001,0.2112729,0.8821499,84.75886594605231,82.59393282881376,84.22220354533188,84.4314769095942,83.53737577416102,84.21393142117749,83.47008074867178,84.22444187106328,83.65062008795148,82.76305830094047,83.65251310007756,82.9757006914149,81.98224115597941,82.92592187639777,82.20825054789441,103.85199999999999,3835.64,13.5182,1.85228,0.7250200000000001,0.0485449,16.1440449,83.73490091073768
528.848,15.000,0.96335,0.00021,-0.038044,3.3643625000000004,1.21855625,4.58291875,3.46015,1.16445,4.6246,3.6986,1.1338925,4.8324925,3.8746,1.1790325000000001,5.0536325,4.05742,1.23638,5.293799999999999,3.3225,0.98275,4.30525,3.29,1.0185,4.3085,3.19,1.0475,4.2375,3.1175,1.029,4.1465,3.038,1.004,4.042,138.0,44.15,182.15,137.95,44.15,182.1,137.825,44.1,181.92499999999998,137.75,44.1,181.85,137.7,44.07,181.76999999999998,0.5835,0.1825,0.766,0.61,0.191625,0.801625,0.6555,0.210125,0.865625,0.674,0.21630000000000002,0.8903000000000001,0.6905,0.22219999999999998,0.9127,0.1039,0.03865,0.14255,0.10915000000000001,0.037200000000000004,0.14635,0.12179999999999999,0.037024999999999995,0.158825,0.12940000000000002,0.039025,0.16842500000000002,0.1376,0.04172,0.17932,0.048037500000000004,0.017275,0.0653125,0.05255,0.01738,0.06992999999999999,0.0625,0.018850000000000002,0.08135,0.06845,0.0205475,0.0889975,0.07496,0.0225,0.09745999999999999,0.00471875,0.00207375,0.0067925,0.0052725,0.0019039999999999999,0.007176500000000001,0.0067475,0.0019019999999999998,0.0086495,0.0078025,0.00216875,0.009971250000000001,0.009064000000000001,0.0025169999999999997,0.011581000000000001,0.74015625,0.24049875,0.9806549999999999,0.7769725,0.248109,1.0250815,0.8465475,0.26790200000000003,1.1144494999999999,0.8796525000000002,0.27804125,1.1576937500000002,0.912124,0.288937,1.2010610000000002,78.83470550981635,75.88397029090588,78.1110584252362,78.50985716997705,77.23419948490381,78.20109913211779,77.43215826637017,78.4335316645639,77.67287795454169,76.62116574442747,77.79421218973803,76.90289422396899,75.70242642447737,76.90257737845965,75.99114449640774,89.254,3822.47,17.2709,3.2141200000000003,1.58107,0.16911,22.235200000000003,77.67368856587751
